customer_id,loan_id,loan_amount,loan_type,interest_rate,loan_term,approval_rejection_date,loan_status,has_date_parsing_error
1348,1348,2858.01,mortgage,0.0484,36,2022-01-07,rejected,false
1349,1349,9246.96,personal,0.0372,60,2020-05-28,rejected,false
1350,1350,47477.86,mortgage,0.0472,36,2020-06-28,closed,false
1351,1351,14687.92,auto,0.0476,24,2021-06-02,rejected,false
1352,1352,1599.74,personal,0.0448,48,2020-05-26,closed,false
1353,1353,13448.06,mortgage,0.0013,48,2022-08-10,approved,false
1354,1354,37036.2,auto,0.0377,36,2020-07-10,closed,false
1355,1355,45906.22,auto,0.0144,12,2022-07-28,rejected,false
1356,1356,8602.67,mortgage,0.0342,36,2022-06-25,approved,false
1357,1357,11996.28,personal,0.0131,24,2021-10-08,rejected,false
1358,1358,22635.03,personal,0.0373,48,2020-04-06,approved,false
1359,1359,37666.82,mortgage,0.0388,48,2020-06-03,rejected,false
1360,1360,33276.15,auto,0.0341,60,2022-04-23,rejected,false
1361,1361,17049.15,mortgage,0.0327,36,2022-08-02,approved,false
1362,1362,4251.24,auto,0.0194,24,2022-11-22,approved,false
1363,1363,13395.07,auto,0.0516,60,2020-07-09,approved,false
1364,1364,11758.61,auto,0.0395,12,2022-10-18,closed,false
1365,1365,2031.63,auto,0.0265,60,2022-10-16,closed,false
1366,1366,48776.96,mortgage,0.023,24,2021-01-16,rejected,false
1367,1367,13513.21,auto,0.0474,36,2021-10-14,rejected,false
1368,1368,41990.22,personal,0.0134,12,2022-03-30,approved,false
1369,1369,24758.22,personal,0.0442,48,2020-10-07,rejected,false
1370,1370,48642.25,mortgage,0.0461,60,2022-05-02,approved,false
1371,1371,8328.1,auto,0.0286,24,2021-11-17,approved,false
1372,1372,6422.98,auto,0.0504,36,2020-12-28,rejected,false
1373,1373,1120.68,auto,0.0456,60,2021-10-09,approved,false
1374,1374,36203.91,mortgage,0.0499,24,2020-05-15,rejected,false
1375,1375,16012.44,personal,0.0567,12,2021-03-09,approved,false
1376,1376,43647.39,auto,0.0244,60,2022-05-14,closed,false
1377,1377,32056.44,personal,0.0542,60,2021-05-09,approved,false
1378,1378,29294.16,auto,0.0204,36,2022-07-11,rejected,false
1379,1379,24857.69,auto,0.0562,24,2022-09-11,closed,false
1380,1380,13650.51,personal,0.0358,24,2021-06-08,rejected,false
1381,1381,4169.74,mortgage,0.0464,48,2021-07-09,approved,false
1382,1382,22734.83,auto,0.057,48,2020-04-24,approved,false
1383,1383,5856.86,mortgage,0.0027,24,2021-04-09,rejected,false
1384,1384,45380.83,auto,0.0279,60,2021-08-22,rejected,false
1385,1385,41637.13,auto,0.0566,12,2022-06-15,closed,false
1386,1386,31368.3,auto,0.0351,48,2021-06-01,closed,false
1387,1387,23169.54,auto,0.0473,48,2022-04-14,closed,false
1388,1388,23255.57,mortgage,0.0482,12,2022-05-19,rejected,false
1389,1389,23761.24,mortgage,0.0192,36,2022-04-22,rejected,false
1390,1390,37527.69,personal,0.0527,60,2022-01-12,rejected,false
1391,1391,7184.05,mortgage,0.0027,48,2022-01-13,rejected,false
1392,1392,27033.49,mortgage,0.0372,36,2022-05-22,rejected,false
1393,1393,40820.67,personal,0.0293,24,2021-01-05,approved,false
1394,1394,25996.17,personal,0.0201,48,2021-01-21,approved,false
1395,1395,1673.32,auto,0.0301,12,2022-12-24,approved,false
1396,1396,12989.84,personal,0.0327,24,2021-06-04,closed,false
1397,1397,33760.65,mortgage,0.0597,24,2021-12-05,approved,false
1398,1398,46775.78,personal,0.0047,60,2022-05-06,rejected,false
1399,1399,44793.66,auto,0.0497,36,2021-06-14,approved,false
1400,1400,41312.54,mortgage,0.0259,60,2020-04-21,rejected,false
1401,1401,47558.04,auto,0.0372,24,2021-07-25,approved,false
1402,1402,14715.97,mortgage,0.0291,60,2022-01-25,closed,false
1403,1403,1607.49,personal,0.026,12,2021-01-05,rejected,false
1404,1404,18364.36,personal,0.0233,48,2021-02-21,rejected,false
1405,1405,29273.54,personal,0.0528,12,2020-06-18,approved,false
1406,1406,16506.83,personal,0.0196,24,2021-12-21,approved,false
1407,1407,3165.98,personal,0.0358,60,2020-09-26,closed,false
1408,1408,25852.16,mortgage,0.0281,36,2020-05-01,rejected,false
1409,1409,10785.12,auto,0.0258,36,2021-03-05,approved,false
1410,1410,36650.99,auto,0.0534,24,2022-06-06,approved,false
1411,1411,5370.88,auto,0.0335,48,2021-12-18,rejected,false
1412,1412,47948.16,auto,0.0481,60,2021-11-22,closed,false
1413,1413,43957.34,personal,0.0115,12,2020-02-07,rejected,false
1414,1414,43818.85,auto,0.0006,12,2020-06-01,rejected,false
1415,1415,39704.64,auto,0.0158,36,2020-11-16,closed,false
1416,1416,32045.88,mortgage,0.0304,12,2022-07-05,rejected,false
1417,1417,3618.02,mortgage,0.035,48,2022-02-11,rejected,false
1418,1418,33458.87,personal,0.0243,24,2020-08-11,approved,false
1419,1419,37599.44,mortgage,0.0136,60,2022-04-29,closed,false
1420,1420,7410.18,personal,0.0346,12,2022-12-05,closed,false
1421,1421,31172.05,auto,0.0181,24,2020-04-23,closed,false
1422,1422,24464.51,auto,0.0287,60,2022-12-07,approved,false
1423,1423,24149.64,personal,0.0353,24,2020-06-15,closed,false
1424,1424,10773.65,auto,0.0064,12,2022-09-11,rejected,false
1425,1425,37232.47,personal,0.0161,24,2021-07-02,rejected,false
1426,1426,46331.11,mortgage,0.0543,48,2020-07-04,rejected,false
1427,1427,39602.36,mortgage,0.0158,36,2021-11-20,closed,false
1428,1428,19082.58,auto,0.0006,60,2020-05-21,closed,false
1429,1429,49224.69,mortgage,0.0345,60,2020-09-27,closed,false
1430,1430,18844.34,personal,0.0244,48,2021-11-09,approved,false
1431,1431,12486.77,mortgage,0.0039,24,2022-05-23,approved,false
1432,1432,48436.15,auto,0.0492,60,2020-04-15,rejected,false
1433,1433,39701.01,auto,0.0248,36,2022-04-14,rejected,false
1434,1434,38300.96,personal,0.0068,12,2020-10-26,closed,false
1435,1435,4794.17,mortgage,0.0266,60,2021-11-29,closed,false
1436,1436,10409.16,mortgage,0.0315,48,2021-06-11,closed,false
1437,1437,1907.38,personal,0.0015,48,2021-06-09,approved,false
1438,1438,39055.81,personal,0.0275,36,2021-01-20,rejected,false
1439,1439,14633.91,personal,0.0145,48,2020-11-09,rejected,false
1440,1440,7478.97,auto,0.0361,24,2020-03-05,approved,false
1441,1441,9912.67,auto,0.0287,60,2020-11-02,closed,false
1442,1442,32415.47,personal,0.0322,60,2020-10-06,closed,false
1443,1443,22219.48,mortgage,0.0049,60,2021-07-02,closed,false
1444,1444,47128.42,personal,0.0543,24,2021-09-08,rejected,false
1445,1445,18928.69,personal,0.0263,24,2021-08-29,rejected,false
1446,1446,41859.84,personal,0.0386,60,2022-10-06,closed,false
1447,1447,27776.79,personal,0.0525,60,2020-03-29,approved,false
1448,1448,35562.03,auto,0.0553,48,2021-01-22,closed,false
1449,1449,9264.38,auto,0.0046,12,2021-08-19,approved,false
1450,1450,37700.24,mortgage,0.0215,24,2022-07-26,rejected,false
1451,1451,5197.11,auto,0.027,48,2021-11-21,rejected,false
1452,1452,34864.95,personal,0.0263,60,2021-09-16,rejected,false
1453,1453,23810.36,personal,0.0318,60,2021-02-03,rejected,false
1454,1454,12197.78,personal,0.023,60,2022-01-26,closed,false
1455,1455,24538.97,mortgage,0.0046,12,2020-02-11,rejected,false
1456,1456,42928.23,auto,0.0519,24,2021-05-27,approved,false
1457,1457,8581.24,personal,0.0027,60,2021-03-23,closed,false
1458,1458,9311.69,personal,0.0563,48,2020-09-05,closed,false
1459,1459,27165.87,personal,0.0442,36,2021-05-05,closed,false
1460,1460,31637.47,mortgage,0.0214,36,2020-01-17,closed,false
1461,1461,21589.79,auto,0.0283,12,2020-01-08,approved,false
1462,1462,14053.24,mortgage,0.0597,24,2020-07-26,rejected,false
1463,1463,4292.41,auto,0.0434,24,2021-02-06,approved,false
1464,1464,3439.86,personal,0.0182,12,2020-11-13,closed,false
1465,1465,3000.19,mortgage,0.055,36,2022-01-07,approved,false
1466,1466,45162.87,mortgage,0.0137,36,2022-01-09,approved,false
1467,1467,7436.5,mortgage,0.0328,60,2021-07-29,closed,false
1468,1468,15461.05,auto,0.0398,48,2020-12-02,approved,false
1469,1469,49308.72,mortgage,0.0359,60,2022-04-05,closed,false
1470,1470,46446.26,mortgage,0.056,24,2021-08-05,rejected,false
1471,1471,3100.23,personal,0.0317,60,2022-03-01,rejected,false
1472,1472,28011.92,mortgage,0.009,24,2022-08-28,closed,false
1473,1473,32041.43,personal,0.005,60,2020-11-04,approved,false
1474,1474,3651.59,personal,0.02,48,2020-08-10,approved,false
1475,1475,36678.18,mortgage,0.0085,60,2021-01-08,closed,false
1476,1476,49405.63,personal,0.0298,60,2021-09-18,closed,false
1477,1477,22039.6,auto,0.0439,60,2020-04-08,closed,false
1478,1478,23021.46,auto,0.0243,24,2020-07-25,rejected,false
1479,1479,33308.0,auto,0.0059,60,2022-01-02,closed,false
1480,1480,37090.56,personal,0.0532,36,2021-06-16,approved,false
1481,1481,39698.84,auto,0.0175,36,2020-11-02,closed,false
1482,1482,4801.41,auto,0.03,48,2022-12-29,closed,false
1483,1483,40233.76,personal,0.0381,12,2020-04-11,approved,false
1484,1484,43339.62,mortgage,0.0052,60,2022-04-02,approved,false
1485,1485,3216.13,personal,0.0025,60,2021-04-04,approved,false
1486,1486,2917.61,personal,0.0595,24,2021-10-28,closed,false
1487,1487,27993.63,mortgage,0.0333,12,2022-08-15,rejected,false
1488,1488,25343.52,auto,0.0496,12,2020-07-25,closed,false
1489,1489,49024.74,auto,0.0227,60,2020-07-18,rejected,false
1490,1490,15425.67,personal,0.0425,60,2022-11-24,approved,false
1491,1491,29919.8,auto,0.0091,60,2022-10-11,closed,false
1492,1492,25826.99,personal,0.0096,12,2022-08-05,approved,false
1493,1493,27250.93,personal,0.0088,36,2020-10-22,approved,false
1494,1494,33323.75,auto,0.057,24,2021-09-02,closed,false
1495,1495,27342.15,personal,0.0115,36,2020-04-29,approved,false
1496,1496,1340.28,auto,0.0052,60,2020-02-07,closed,false
1497,1497,42341.8,mortgage,0.0509,12,2022-06-28,approved,false
1498,1498,10856.57,personal,0.0079,36,2021-09-15,closed,false
1499,1499,12326.58,auto,0.006,12,2020-09-11,closed,false
1500,1500,32750.67,mortgage,0.0451,60,2021-03-31,closed,false
1501,1501,24409.83,personal,0.0323,36,2021-08-26,approved,false
1502,1502,29149.52,mortgage,0.0176,12,2020-08-10,closed,false
1503,1503,25377.45,personal,0.0096,48,2022-02-26,approved,false
1504,1504,21475.27,auto,0.0125,36,2020-04-12,approved,false
1505,1505,24681.82,mortgage,0.0272,24,2022-01-23,approved,false
1506,1506,7913.19,mortgage,0.0249,12,2021-09-25,closed,false
1507,1507,48495.98,mortgage,0.0248,60,2020-04-06,closed,false
1508,1508,29162.84,auto,0.0337,60,2021-03-06,approved,false
1509,1509,15054.03,personal,0.0085,36,2020-09-13,closed,false
1510,1510,35929.17,auto,0.0481,60,2020-05-05,approved,false
1511,1511,44125.2,mortgage,0.009,48,2022-11-05,approved,false
1512,1512,15526.92,mortgage,0.0156,24,2021-07-08,approved,false
1513,1513,16901.07,mortgage,0.044,36,2021-01-26,rejected,false
1514,1514,22488.89,auto,0.045,36,2020-09-12,approved,false
1515,1515,11647.2,mortgage,0.0356,60,2022-11-09,closed,false
1516,1516,40679.63,personal,0.0484,12,2020-12-03,approved,false
1517,1517,29624.66,personal,0.0353,60,2020-12-23,rejected,false
1518,1518,3795.18,auto,0.058,12,2022-10-23,rejected,false
1519,1519,49838.5,personal,0.0496,60,2020-10-21,rejected,false
1520,1520,29173.6,auto,0.0054,12,2022-12-24,approved,false
1521,1521,44606.88,auto,0.0008,12,2020-07-16,closed,false
1522,1522,25579.29,mortgage,0.0462,48,2020-03-10,rejected,false
1523,1523,29540.03,auto,0.0094,48,2022-09-04,approved,false
1524,1524,23269.29,mortgage,0.0021,48,2022-07-15,closed,false
1525,1525,21715.28,personal,0.0557,60,2020-10-05,approved,false
1526,1526,11696.92,personal,0.0364,24,2022-09-14,rejected,false
1527,1527,48144.09,mortgage,0.0528,48,2021-05-12,closed,false
1528,1528,9906.79,mortgage,0.0146,36,2021-10-17,closed,false
1529,1529,26793.81,personal,0.0057,24,2020-05-15,closed,false
1530,1530,5267.75,auto,0.0004,36,2022-04-17,rejected,false
1531,1531,49675.47,mortgage,0.0237,48,2022-04-08,closed,false
1532,1532,28228.14,mortgage,0.0515,36,2022-02-07,closed,false
1533,1533,40914.58,mortgage,0.0037,60,2020-09-08,closed,false
1534,1534,28583.51,auto,0.0272,36,2020-07-28,approved,false
1535,1535,40444.28,auto,0.0472,24,2021-12-15,closed,false
1536,1536,27186.09,mortgage,0.0345,48,2020-09-15,approved,false
1537,1537,22803.74,personal,0.012,36,2020-12-13,closed,false
1538,1538,23339.38,auto,0.0168,36,2020-09-16,closed,false
1539,1539,1114.83,mortgage,0.0223,36,2020-03-06,approved,false
1540,1540,19162.09,auto,0.0085,36,2021-10-19,closed,false
1541,1541,47645.26,personal,0.0567,24,2021-06-12,approved,false
1542,1542,34103.27,auto,0.0511,12,2020-05-13,rejected,false
1543,1543,46046.63,personal,0.0379,60,2022-01-31,approved,false
1544,1544,10812.87,auto,0.0476,48,2022-05-16,rejected,false
1545,1545,25066.85,mortgage,0.0065,12,2021-06-16,closed,false
1546,1546,2689.61,mortgage,0.0556,60,2021-09-24,approved,false
1547,1547,34175.56,mortgage,0.0453,36,2020-04-26,rejected,false
1548,1548,39416.8,personal,0.0438,12,2022-09-05,approved,false
1549,1549,37642.27,personal,0.0251,60,2021-12-05,approved,false
1550,1550,5251.73,auto,0.057,60,2020-07-07,approved,false
1551,1551,13128.86,mortgage,0.0104,12,2022-09-22,rejected,false
1552,1552,33135.54,auto,0.0315,36,2020-02-11,rejected,false
1553,1553,38190.56,personal,0.0307,36,2021-02-28,rejected,false
1554,1554,14436.32,mortgage,0.003,48,2020-07-24,closed,false
1555,1555,20905.81,auto,0.0387,60,2022-01-29,approved,false
1556,1556,18212.04,auto,0.0144,48,2020-05-24,closed,false
1557,1557,1223.68,auto,0.0498,36,2021-02-26,rejected,false
1558,1558,29249.14,auto,0.0348,60,2020-03-17,closed,false
1559,1559,33786.53,personal,0.0505,48,2020-03-06,rejected,false
1560,1560,14545.35,personal,0.0028,48,2022-10-03,closed,false
1561,1561,34701.44,auto,0.0553,48,2021-01-09,approved,false
1562,1562,12894.69,personal,0.0069,60,2022-09-02,approved,false
1563,1563,36060.99,mortgage,0.0117,24,2021-10-22,approved,false
1564,1564,23402.18,mortgage,0.0483,24,2020-05-06,approved,false
1565,1565,43724.81,auto,0.0499,36,2021-02-10,rejected,false
1566,1566,27691.99,mortgage,0.005,60,2020-07-06,approved,false
1567,1567,10047.99,mortgage,0.0533,60,2021-04-03,closed,false
1568,1568,41278.55,auto,0.0513,12,2020-02-12,approved,false
1569,1569,39106.25,personal,0.0491,48,2020-11-22,closed,false
1570,1570,5127.18,auto,0.0384,36,2022-10-20,closed,false
1571,1571,3353.99,auto,0.0347,60,2021-09-07,rejected,false
1572,1572,7678.26,personal,0.0015,12,2020-05-10,rejected,false
1573,1573,42420.44,personal,0.0544,12,2021-12-17,closed,false
1574,1574,16698.75,personal,0.0056,60,2022-09-28,rejected,false
1575,1575,25732.82,mortgage,0.0324,36,2020-03-02,rejected,false
1576,1576,30545.35,personal,0.0506,36,2021-09-12,rejected,false
1577,1577,37430.59,mortgage,0.0522,24,2020-09-04,rejected,false
1578,1578,41667.81,personal,0.0031,24,2022-09-03,approved,false
1579,1579,26277.41,auto,0.0282,36,2022-02-10,approved,false
1580,1580,21372.22,personal,0.0472,12,2022-01-15,closed,false
1581,1581,10601.15,auto,0.0481,24,2022-12-07,closed,false
1582,1582,30768.5,auto,0.0027,12,2021-07-03,closed,false
1583,1583,27943.98,personal,0.0259,24,2022-06-03,rejected,false
1584,1584,15266.86,mortgage,0.0185,12,2020-01-08,approved,false
1585,1585,22863.97,mortgage,0.0185,48,2022-03-29,closed,false
1586,1586,37242.9,mortgage,0.0033,60,2021-06-01,approved,false
1587,1587,31726.92,auto,0.0315,36,2021-08-22,closed,false
1588,1588,24605.3,mortgage,0.0556,48,2020-07-24,rejected,false
1589,1589,14343.51,auto,0.0351,36,2021-06-06,approved,false
1590,1590,33732.21,personal,0.0146,12,2020-10-20,closed,false
1591,1591,31755.24,mortgage,0.0083,24,2020-06-18,approved,false
1592,1592,23453.44,personal,0.0444,24,2022-03-24,approved,false
1593,1593,12687.68,personal,0.0202,24,2021-10-07,rejected,false
1594,1594,9568.95,auto,0.0026,60,2020-11-30,approved,false
1595,1595,17630.58,auto,0.0343,60,2021-11-27,rejected,false
1596,1596,45527.03,auto,0.0332,36,2021-03-01,approved,false
1597,1597,37940.44,auto,0.0367,24,2020-11-09,rejected,false
1598,1598,44662.42,mortgage,0.0489,48,2022-01-04,approved,false
1599,1599,42287.35,auto,0.0031,36,2022-03-26,closed,false
1600,1600,23485.25,personal,0.0528,60,2021-08-25,rejected,false
1601,1601,26991.68,mortgage,0.0319,60,2020-07-28,approved,false
1602,1602,9309.72,mortgage,0.0569,24,2020-07-29,rejected,false
1603,1603,36322.74,mortgage,0.0408,60,2021-04-02,rejected,false
1604,1604,21675.49,mortgage,0.0292,12,2022-09-09,rejected,false
1605,1605,8902.18,auto,0.0237,60,2020-12-28,closed,false
1606,1606,5672.39,mortgage,0.041,24,2021-05-28,approved,false
1607,1607,35110.61,mortgage,0.034,36,2020-06-27,closed,false
1608,1608,24627.95,mortgage,0.0206,60,2021-01-19,rejected,false
1609,1609,1440.77,auto,0.0564,48,2021-10-15,approved,false
1610,1610,41401.26,auto,0.0429,48,2022-05-21,rejected,false
1611,1611,31353.65,mortgage,0.0351,12,2022-04-13,approved,false
1612,1612,2880.44,mortgage,0.0344,36,2022-03-06,rejected,false
1613,1613,15929.56,personal,0.0335,12,2022-03-18,closed,false
1614,1614,36397.88,mortgage,0.0375,12,2021-12-17,rejected,false
1615,1615,3892.46,personal,0.0143,24,2022-02-02,rejected,false
1616,1616,37076.38,personal,0.045,24,2020-09-11,approved,false
1617,1617,25739.87,mortgage,0.0556,24,2022-11-28,closed,false
1618,1618,39360.01,auto,0.0256,48,2020-04-17,rejected,false
1619,1619,42906.61,auto,0.025,60,2022-02-13,closed,false
1620,1620,38620.16,mortgage,0.0083,36,2021-08-26,closed,false
1621,1621,4825.67,personal,0.0089,24,2021-05-31,approved,false
1622,1622,23558.3,auto,0.0418,36,2020-12-08,approved,false
1623,1623,16618.04,auto,0.0332,12,2020-05-02,approved,false
1624,1624,25916.13,personal,0.023,60,2021-09-24,closed,false
1625,1625,48324.29,auto,0.0027,48,2021-01-21,rejected,false
1626,1626,7095.41,personal,0.0434,36,2021-07-27,approved,false
1627,1627,43414.32,mortgage,0.0599,60,2022-05-01,closed,false
1628,1628,49551.8,personal,0.0484,36,2021-11-23,closed,false
1629,1629,49511.08,auto,0.0472,12,2020-04-29,rejected,false
1630,1630,40037.78,mortgage,0.0517,24,2020-07-25,closed,false
1631,1631,23813.44,mortgage,0.0139,12,2022-01-18,approved,false
1632,1632,9722.03,auto,0.0482,36,2022-10-11,approved,false
1633,1633,30802.44,auto,0.0473,48,2022-09-11,approved,false
1634,1634,30908.26,personal,0.0593,36,2022-01-30,approved,false
1635,1635,16505.29,personal,0.0052,48,2022-10-10,approved,false
1636,1636,31224.29,mortgage,0.0598,48,2020-12-11,closed,false
1637,1637,6710.81,mortgage,0.0024,36,2020-04-11,approved,false
1638,1638,32066.41,auto,0.041,36,2022-04-01,approved,false
1639,1639,44939.4,personal,0.0241,48,2020-07-14,approved,false
1640,1640,24131.2,mortgage,0.0244,36,2020-02-07,approved,false
1641,1641,38463.59,auto,0.0521,60,2020-02-04,rejected,false
1642,1642,32146.39,personal,0.0168,48,2020-09-08,closed,false
1643,1643,1150.14,mortgage,0.0406,48,2021-03-17,closed,false
1644,1644,6977.92,auto,0.047,36,2022-07-06,approved,false
1645,1645,38966.93,auto,0.0443,12,2022-02-24,rejected,false
1646,1646,2982.19,mortgage,0.0091,60,2021-06-28,rejected,false
1647,1647,47856.14,mortgage,0.0409,36,2022-01-22,rejected,false
1648,1648,44809.73,personal,0.037,24,2021-03-25,approved,false
1649,1649,18756.37,mortgage,0.0043,60,2021-08-27,rejected,false
1650,1650,16208.81,mortgage,0.0299,24,2022-11-29,rejected,false
1651,1651,31033.66,mortgage,0.0072,60,2022-06-19,approved,false
1652,1652,30977.84,personal,0.0309,48,2020-05-30,approved,false
1653,1653,5362.63,auto,0.0198,60,2020-01-16,rejected,false
1654,1654,11553.9,mortgage,0.0487,36,2020-12-03,closed,false
1655,1655,32186.86,personal,0.0127,24,2021-03-25,approved,false
1656,1656,40237.76,personal,0.0076,12,2022-06-12,closed,false
1657,1657,10408.12,auto,0.0291,24,2020-03-23,closed,false
1658,1658,35394.68,personal,0.0032,48,2020-12-03,closed,false
1659,1659,43653.29,auto,0.0593,48,2020-07-27,approved,false
1660,1660,6772.45,mortgage,0.0215,12,2021-02-04,closed,false
1661,1661,22516.07,auto,0.0154,60,2020-10-05,approved,false
1662,1662,42677.22,personal,0.0197,60,2020-07-13,approved,false
1663,1663,19160.72,auto,0.0491,48,2022-04-01,closed,false
1664,1664,14203.41,mortgage,0.0543,12,2022-08-05,rejected,false
1665,1665,37535.12,auto,0.0005,48,2020-07-02,rejected,false
1666,1666,20638.12,auto,0.0548,24,2021-03-09,approved,false
1667,1667,35609.28,auto,0.0101,60,2022-10-17,closed,false
