transaction_id,transaction_date,account_id,transaction_type,transaction_amount,transaction_currency,has_date_parsing_error
1002726,2025-03-03,2571,deposit,8483.37,CHF,false
1002727,2025-01-27,955,transfer,7738.83,NOK,false
1002728,2025-01-09,1210,deposit,8957.3,CZK,false
1002729,2025-02-26,1491,transfer,6836.97,TRY,false
1002730,2025-02-13,3201,withdrawal,958.69,ISK,false
1002731,2025-02-09,3662,withdrawal,1481.28,CHF,false
1002732,2025-02-13,1552,deposit,651.54,HUF,false
1002733,2025-01-11,3926,withdrawal,3653.45,DKK,false
1002734,2025-01-12,3951,withdrawal,9717.29,DKK,false
1002735,2025-02-26,4977,deposit,7495.15,ISK,false
1002736,2025-02-19,4717,transfer,3323.25,PLN,false
1002737,2025-02-02,3331,withdrawal,5801.81,CHF,false
1002738,2025-01-03,1671,transfer,5869.49,JPY,false
1002739,2025-01-11,4375,transfer,2573.52,SEK,false
1002740,2025-02-21,2117,withdrawal,9445.95,PLN,false
1002741,2025-01-14,2953,transfer,9383.08,CZK,false
1002742,2025-03-07,982,deposit,7088.94,BGN,false
1002743,2025-02-20,3559,withdrawal,3764.29,CHF,false
1002744,2025-03-06,2010,withdrawal,9135.61,GBP,false
1002745,2025-02-10,1405,deposit,5728.27,HUF,false
1002746,2025-03-04,2813,transfer,1730.91,NOK,false
1002747,2025-01-05,2574,deposit,4309.53,JPY,false
1002748,2025-01-09,740,deposit,4853.3,HUF,false
1002749,2025-01-01,3968,deposit,9868.7,GBP,false
1002750,2025-02-17,626,deposit,9447.33,HUF,false
1002751,2025-01-05,1565,deposit,8475.24,ISK,false
1002752,2025-02-24,3371,withdrawal,9696.47,TRY,false
1002753,2025-02-13,4312,deposit,3425.85,TRY,false
1002754,2025-02-19,1445,withdrawal,2529.82,CZK,false
1002755,2025-01-02,4895,transfer,2666.2,GBP,false
1002756,2025-03-07,3009,transfer,6030.28,JPY,false
1002757,2025-01-20,1309,deposit,2478.07,TRY,false
1002758,2025-03-10,137,withdrawal,3398.36,ISK,false
1002759,2025-03-04,4153,deposit,4627.47,ISK,false
1002760,2025-02-04,4282,withdrawal,582.62,JPY,false
1002761,2025-02-18,3747,deposit,4581.32,GBP,false
1002762,2025-03-03,943,transfer,2214.3,TRY,false
1002763,2025-02-21,9,deposit,4619.01,ISK,false
1002764,2025-01-02,2556,transfer,7590.89,NOK,false
1002765,2025-01-20,3834,withdrawal,3215.85,JPY,false
1002766,2025-02-26,587,deposit,8267.77,DKK,false
1002767,2025-03-07,1421,withdrawal,8167.27,PLN,false
1002768,2025-01-13,1746,transfer,4111.5,DKK,false
1002769,2025-02-12,3282,withdrawal,9430.52,CZK,false
1002770,2025-02-25,81,withdrawal,6968.44,BGN,false
1002771,2025-01-15,3612,transfer,8371.06,SEK,false
1002772,2025-01-27,4488,deposit,6912.85,BGN,false
1002773,2025-02-25,915,withdrawal,4266.95,HUF,false
1002774,2025-01-06,736,withdrawal,8871.62,PLN,false
1002775,2025-03-01,2136,withdrawal,3913.33,GBP,false
1002776,2025-01-25,1141,transfer,4659.25,GBP,false
1002777,2025-01-23,73,transfer,2203.49,SEK,false
1002778,2025-03-03,1142,deposit,3499.0,DKK,false
1002779,2025-02-01,4340,transfer,8189.09,CZK,false
1002780,2025-01-18,644,transfer,7315.31,BGN,false
1002781,2025-01-21,918,deposit,8782.16,BGN,false
1002782,2025-03-09,3345,transfer,6460.7,RON,false
1002783,2025-02-10,2442,transfer,9099.84,NOK,false
1002784,2025-02-10,2106,withdrawal,6720.41,RON,false
1002785,2025-01-25,3999,deposit,674.37,RON,false
1002786,2025-03-03,2559,transfer,6738.16,GBP,false
1002787,2025-01-20,4663,deposit,3974.22,ISK,false
1002788,2025-01-30,532,deposit,9511.11,DKK,false
1002789,2025-03-05,971,transfer,8447.49,TRY,false
1002790,2025-02-03,4849,transfer,8902.98,TRY,false
1002791,2025-01-25,2466,transfer,4804.61,HUF,false
1002792,2025-01-10,79,withdrawal,1833.95,RON,false
1002793,2025-01-21,2080,withdrawal,7496.15,GBP,false
1002794,2025-01-03,1642,transfer,781.19,SEK,false
1002795,2025-02-24,975,deposit,4083.04,PLN,false
1002796,2025-02-17,2128,transfer,3783.53,ISK,false
1002797,2025-02-22,1431,withdrawal,843.36,RON,false
1002798,2025-01-02,1582,withdrawal,7889.27,NOK,false
1002799,2025-02-14,4050,withdrawal,6938.72,ISK,false
1002800,2025-03-09,4628,transfer,5039.24,GBP,false
1002801,2025-02-09,1478,deposit,8.92,TRY,false
1002802,2025-01-23,1281,withdrawal,9404.94,AUD,false
1002803,2025-02-18,2721,transfer,7181.53,CHF,false
1002804,2025-02-10,4944,transfer,9866.46,CHF,false
1002805,2025-03-09,649,deposit,1852.11,ISK,false
1002806,2025-01-04,1981,transfer,11.58,RON,false
1002807,2025-01-18,1143,deposit,847.64,TRY,false
1002808,2025-02-28,688,deposit,527.64,CZK,false
1002809,2025-02-16,2048,deposit,3609.6,NOK,false
1002810,2025-02-03,198,transfer,445.93,JPY,false
1002811,2025-03-01,4734,withdrawal,2565.72,RON,false
1002812,2025-01-24,382,deposit,1040.68,CZK,false
1002813,2025-03-07,2134,withdrawal,156.42,ISK,false
1002814,2025-01-02,3122,withdrawal,111.87,SEK,false
1002815,2025-01-14,4104,withdrawal,5249.87,RON,false
1002816,2025-02-02,3314,withdrawal,6177.39,RON,false
1002817,2025-01-01,3102,deposit,5268.36,BGN,false
1002818,2025-02-18,4201,deposit,865.07,CHF,false
1002819,2025-01-17,2797,transfer,8865.84,ISK,false
1002820,2025-02-18,771,withdrawal,7646.61,RON,false
1002821,2025-01-11,1195,withdrawal,3322.01,DKK,false
1002822,2025-01-11,4180,deposit,2328.48,TRY,false
1002823,2025-03-09,564,deposit,9306.76,JPY,false
1002824,2025-02-03,4997,deposit,7958.12,JPY,false
1002825,2025-01-06,2207,transfer,4487.4,RON,false
1002826,2025-02-22,1838,transfer,5867.01,ISK,false
1002827,2025-01-20,2695,deposit,7107.37,DKK,false
1002828,2025-03-06,4675,deposit,5463.35,TRY,false
1002829,2025-01-16,4911,deposit,4632.41,SEK,false
1002830,2025-02-09,4867,deposit,8643.83,ISK,false
1002831,2025-02-16,1394,withdrawal,1609.42,CHF,false
1002832,2025-01-01,2820,withdrawal,7567.98,CHF,false
1002833,2025-02-01,2886,transfer,9095.19,SEK,false
1002834,2025-03-10,409,deposit,6797.5,AUD,false
1002835,2025-01-31,2736,deposit,6596.67,BGN,false
1002836,2025-03-05,3655,transfer,34.02,BGN,false
1002837,2025-02-07,1330,transfer,4072.09,GBP,false
1002838,2025-01-06,1580,deposit,5706.57,TRY,false
1002839,2025-02-05,4651,deposit,8423.28,DKK,false
1002840,2025-02-12,4721,transfer,6477.44,TRY,false
1002841,2025-01-30,3909,withdrawal,9211.81,TRY,false
1002842,2025-03-03,183,transfer,4307.4,GBP,false
1002843,2025-02-02,65,withdrawal,4764.14,CHF,false
1002844,2025-01-24,1871,deposit,4565.73,SEK,false
1002845,2025-03-04,2246,transfer,1978.26,TRY,false
1002846,2025-01-08,2213,withdrawal,8031.22,SEK,false
1002847,2025-01-08,2153,withdrawal,7160.11,AUD,false
1002848,2025-01-08,1150,deposit,4662.61,RON,false
1002849,2025-02-10,4021,transfer,2042.43,CZK,false
1002850,2025-03-10,1080,transfer,7224.22,RON,false
1002851,2025-01-19,2985,deposit,7014.05,DKK,false
1002852,2025-01-25,3067,withdrawal,6941.15,AUD,false
1002853,2025-02-19,1134,deposit,1522.97,JPY,false
1002854,2025-03-09,4210,withdrawal,2190.43,JPY,false
1002855,2025-01-15,4422,deposit,8184.54,CHF,false
1002856,2025-02-14,944,transfer,6315.03,AUD,false
1002857,2025-01-26,681,withdrawal,1468.22,GBP,false
1002858,2025-01-24,3895,transfer,5185.07,HUF,false
1002859,2025-02-07,4396,withdrawal,4921.13,CHF,false
1002860,2025-01-12,891,withdrawal,1020.14,NOK,false
1002861,2025-02-23,1903,withdrawal,8675.82,RON,false
1002862,2025-01-07,2771,deposit,9720.76,JPY,false
1002863,2025-01-09,3244,transfer,8512.76,GBP,false
1002864,2025-02-18,3746,transfer,6922.78,BGN,false
1002865,2025-01-14,4454,deposit,3235.61,DKK,false
1002866,2025-01-31,2959,withdrawal,3898.06,HUF,false
1002867,2025-02-11,1449,transfer,2080.96,CHF,false
1002868,2025-02-11,4633,transfer,8834.82,BGN,false
1002869,2025-01-08,1441,transfer,5367.18,JPY,false
1002870,2025-02-28,2977,transfer,4024.54,SEK,false
1002871,2025-01-27,2549,transfer,7456.05,HUF,false
1002872,2025-01-29,76,withdrawal,524.1,CZK,false
1002873,2025-02-09,4945,withdrawal,2858.73,RON,false
1002874,2025-01-03,4936,transfer,765.08,TRY,false
1002875,2025-02-27,2438,transfer,4725.2,AUD,false
1002876,2025-01-22,4068,deposit,603.87,NOK,false
1002877,2025-03-02,3645,deposit,1681.99,BGN,false
1002878,2025-01-27,4014,transfer,4724.23,CZK,false
1002879,2025-01-03,3412,deposit,7976.45,ISK,false
1002880,2025-02-17,4477,transfer,5588.9,DKK,false
1002881,2025-01-26,2944,transfer,9931.98,HUF,false
1002882,2025-02-04,2227,deposit,3782.13,RON,false
1002883,2025-02-01,3752,withdrawal,1312.33,AUD,false
1002884,2025-01-29,315,withdrawal,44.9,SEK,false
1002885,2025-02-02,1505,deposit,2746.91,SEK,false
1002886,2025-01-30,1144,withdrawal,1063.11,NOK,false
1002887,2025-02-24,4795,withdrawal,9386.26,PLN,false
1002888,2025-03-10,1813,transfer,672.83,NOK,false
1002889,2025-01-17,3061,transfer,6200.07,AUD,false
1002890,2025-01-14,4238,deposit,9362.93,HUF,false
1002891,2025-03-10,4251,transfer,1548.44,AUD,false
1002892,2025-02-13,4256,deposit,2981.2,BGN,false
1002893,2025-02-15,3004,transfer,8291.4,BGN,false
1002894,2025-02-27,4531,withdrawal,5256.06,TRY,false
1002895,2025-02-24,3136,transfer,874.8,ISK,false
1002896,2025-01-01,4488,withdrawal,8808.38,NOK,false
1002897,2025-01-04,306,deposit,1900.57,CHF,false
1002898,2025-01-09,4863,deposit,2384.43,NOK,false
1002899,2025-02-25,2628,deposit,7342.63,BGN,false
1002900,2025-01-26,924,transfer,3638.93,NOK,false
1002901,2025-01-14,2022,withdrawal,5714.52,CZK,false
1002902,2025-01-23,973,transfer,4445.03,CHF,false
1002903,2025-01-10,936,deposit,2541.35,TRY,false
1002904,2025-02-20,1477,deposit,9961.78,BGN,false
1002905,2025-01-22,579,deposit,5689.05,SEK,false
1002906,2025-01-05,1095,withdrawal,1604.34,AUD,false
1002907,2025-01-28,2418,withdrawal,3179.72,NOK,false
1002908,2025-02-27,1509,deposit,9521.11,AUD,false
1002909,2025-03-07,274,deposit,2739.86,CHF,false
1002910,2025-01-02,4230,withdrawal,5272.88,ISK,false
1002911,2025-01-23,4257,transfer,5897.99,JPY,false
1002912,2025-01-03,1421,withdrawal,7453.5,NOK,false
1002913,2025-01-04,2617,withdrawal,8412.79,CZK,false
1002914,2025-02-03,3159,withdrawal,9731.3,ISK,false
1002915,2025-03-07,686,withdrawal,9286.02,PLN,false
1002916,2025-02-13,2260,withdrawal,1353.98,CZK,false
1002917,2025-01-11,1791,withdrawal,8665.36,BGN,false
1002918,2025-02-17,3962,transfer,4688.44,RON,false
1002919,2025-02-10,4604,withdrawal,8405.76,PLN,false
1002920,2025-01-27,1642,transfer,8992.8,GBP,false
1002921,2025-02-04,4962,withdrawal,8602.1,TRY,false
1002922,2025-01-08,2112,withdrawal,3228.77,JPY,false
1002923,2025-02-13,171,withdrawal,9282.35,HUF,false
1002924,2025-01-13,3468,transfer,1859.26,NOK,false
1002925,2025-01-31,3609,withdrawal,7587.06,ISK,false
1002926,2025-01-05,641,withdrawal,2699.57,AUD,false
1002927,2025-01-28,1281,withdrawal,8349.21,SEK,false
1002928,2025-01-29,4931,deposit,7972.67,JPY,false
1002929,2025-01-07,3678,withdrawal,6720.99,CHF,false
1002930,2025-03-10,300,deposit,9435.19,GBP,false
1002931,2025-03-03,2222,withdrawal,8250.95,RON,false
1002932,2025-01-23,76,transfer,3693.64,SEK,false
1002933,2025-02-24,2766,deposit,2448.09,TRY,false
1002934,2025-03-02,3896,deposit,2368.43,JPY,false
1002935,2025-01-29,722,transfer,4088.08,BGN,false
1002936,2025-02-10,1224,transfer,4070.99,DKK,false
1002937,2025-03-07,1922,withdrawal,9952.23,SEK,false
1002938,2025-01-28,4433,withdrawal,9317.71,PLN,false
1002939,2025-02-23,1632,withdrawal,2805.37,ISK,false
1002940,2025-03-05,632,transfer,3476.05,RON,false
1002941,2025-02-06,789,withdrawal,4963.6,GBP,false
1002942,2025-03-10,2323,withdrawal,9158.43,ISK,false
1002943,2025-02-12,4549,deposit,8603.14,SEK,false
1002944,2025-02-05,1715,deposit,4474.53,CHF,false
1002945,2025-02-19,1963,withdrawal,629.12,RON,false
1002946,2025-02-18,4379,deposit,4537.2,RON,false
1002947,2025-01-31,2436,withdrawal,1361.56,RON,false
1002948,2025-01-09,3436,deposit,4365.52,JPY,false
1002949,2025-02-10,615,withdrawal,7889.08,JPY,false
1002950,2025-02-21,1542,withdrawal,4801.56,PLN,false
1002951,2025-02-26,2293,deposit,4064.44,TRY,false
1002952,2025-02-05,4648,transfer,1921.61,DKK,false
1002953,2025-01-06,4881,transfer,5442.2,HUF,false
1002954,2025-01-25,2177,withdrawal,134.28,ISK,false
1002955,2025-03-03,2784,withdrawal,9767.71,JPY,false
1002956,2025-02-12,4834,withdrawal,717.34,BGN,false
1002957,2025-02-06,1015,deposit,8574.32,GBP,false
1002958,2025-01-09,3695,transfer,7850.36,GBP,false
1002959,2025-02-24,1521,deposit,2489.93,RON,false
1002960,2025-01-07,4207,withdrawal,8625.91,CHF,false
1002961,2025-01-27,1286,transfer,9382.41,AUD,false
1002962,2025-01-16,4020,deposit,8209.41,SEK,false
1002963,2025-01-02,4392,deposit,6858.87,ISK,false
1002964,2025-02-05,3197,withdrawal,4737.13,SEK,false
1002965,2025-01-08,3004,withdrawal,597.42,TRY,false
1002966,2025-01-28,2898,deposit,3806.84,PLN,false
1002967,2025-01-23,1807,transfer,9449.54,HUF,false
1002968,2025-01-14,4005,deposit,2594.3,JPY,false
1002969,2025-01-09,910,transfer,3003.34,GBP,false
1002970,2025-01-25,1928,withdrawal,7547.99,JPY,false
1002971,2025-02-02,2674,transfer,8297.57,CZK,false
1002972,2025-03-06,4152,withdrawal,118.39,PLN,false
1002973,2025-01-21,4771,withdrawal,4054.65,PLN,false
1002974,2025-01-12,32,withdrawal,7574.44,ISK,false
1002975,2025-01-22,1577,transfer,5106.01,RON,false
1002976,2025-01-01,3523,deposit,9260.5,DKK,false
1002977,2025-03-05,2218,deposit,4633.59,ISK,false
1002978,2025-02-05,365,deposit,4602.16,ISK,false
1002979,2025-01-01,3274,withdrawal,30.76,HUF,false
1002980,2025-01-23,1765,transfer,9028.52,ISK,false
1002981,2025-02-02,4752,deposit,3833.11,GBP,false
1002982,2025-01-28,158,withdrawal,9360.97,PLN,false
1002983,2025-03-02,1654,transfer,7965.75,JPY,false
1002984,2025-01-31,2692,transfer,5775.98,BGN,false
1002985,2025-02-19,47,withdrawal,8452.03,ISK,false
1002986,2025-03-04,1602,transfer,2882.82,NOK,false
1002987,2025-02-24,233,transfer,9168.16,SEK,false
1002988,2025-01-25,3922,transfer,4845.33,HUF,false
1002989,2025-02-20,1333,transfer,9733.55,ISK,false
1002990,2025-01-31,4802,withdrawal,6149.46,PLN,false
1002991,2025-01-14,4376,withdrawal,5259.57,TRY,false
1002992,2025-01-25,1891,deposit,3592.74,JPY,false
1002993,2025-02-11,4705,deposit,2081.27,GBP,false
1002994,2025-02-25,3620,deposit,7350.94,GBP,false
1002995,2025-02-28,3180,withdrawal,4586.95,NOK,false
1002996,2025-02-17,2301,deposit,3449.92,JPY,false
1002997,2025-01-09,4210,transfer,7358.77,JPY,false
1002998,2025-03-06,4612,withdrawal,5912.66,TRY,false
1002999,2025-01-13,1531,transfer,561.26,SEK,false
1003000,2025-02-06,4852,deposit,8837.17,AUD,false
1003001,2025-01-25,4481,transfer,2426.5,JPY,false
1003002,2025-02-23,808,withdrawal,4789.16,RON,false
1003003,2025-01-11,498,transfer,46.9,TRY,false
1003004,2025-01-19,3567,transfer,7693.84,NOK,false
1003005,2025-01-15,2819,withdrawal,5670.9,AUD,false
1003006,2025-02-13,644,deposit,9015.97,BGN,false
1003007,2025-02-13,1289,withdrawal,1781.99,GBP,false
1003008,2025-01-23,3316,transfer,3826.69,BGN,false
1003009,2025-01-22,2718,transfer,2000.75,RON,false
1003010,2025-01-25,774,deposit,7585.38,TRY,false
1003011,2025-02-10,3704,transfer,5321.45,GBP,false
1003012,2025-03-05,1210,withdrawal,8971.05,SEK,false
1003013,2025-01-03,1767,deposit,7120.73,AUD,false
1003014,2025-03-08,4491,deposit,3373.94,HUF,false
1003015,2025-02-09,4258,withdrawal,6885.33,ISK,false
1003016,2025-01-17,4850,withdrawal,9141.39,NOK,false
1003017,2025-02-24,4845,deposit,5329.79,JPY,false
1003018,2025-02-21,4473,transfer,94.19,JPY,false
1003019,2025-01-27,4602,deposit,9081.35,JPY,false
1003020,2025-02-23,1789,deposit,7296.45,PLN,false
1003021,2025-01-22,1366,deposit,8297.22,ISK,false
1003022,2025-01-22,212,deposit,6142.23,BGN,false
1003023,2025-03-08,850,transfer,813.45,DKK,false
1003024,2025-01-15,4010,withdrawal,7055.72,PLN,false
1003025,2025-02-27,2514,deposit,7974.05,JPY,false
1003026,2025-01-30,3410,transfer,5043.77,SEK,false
1003027,2025-01-05,84,transfer,2721.29,TRY,false
1003028,2025-01-29,3169,withdrawal,9034.6,AUD,false
1003029,2025-03-08,656,transfer,9793.16,ISK,false
1003030,2025-02-02,278,deposit,7735.02,ISK,false
1003031,2025-01-17,4718,transfer,6625.55,BGN,false
1003032,2025-02-03,725,transfer,4724.88,BGN,false
1003033,2025-02-19,4517,withdrawal,337.55,GBP,false
1003034,2025-01-29,2407,transfer,8762.46,NOK,false
1003035,2025-01-06,356,transfer,7443.74,CHF,false
1003036,2025-01-14,1846,transfer,3667.91,CHF,false
1003037,2025-02-26,2465,transfer,9302.31,JPY,false
1003038,2025-01-08,3131,transfer,7891.61,GBP,false
1003039,2025-02-18,1484,withdrawal,39.39,CZK,false
1003040,2025-03-05,2316,withdrawal,1401.15,DKK,false
1003041,2025-02-04,2390,transfer,8795.6,DKK,false
1003042,2025-02-26,4422,withdrawal,6176.52,ISK,false
1003043,2025-02-23,4902,deposit,915.37,BGN,false
1003044,2025-02-05,4632,withdrawal,1790.34,GBP,false
1003045,2025-03-08,4253,withdrawal,1296.92,TRY,false
1003046,2025-01-23,1337,deposit,2997.89,HUF,false
1003047,2025-02-16,743,transfer,3873.51,HUF,false
1003048,2025-01-11,825,deposit,7135.23,CHF,false
1003049,2025-01-23,904,transfer,3914.44,CHF,false
1003050,2025-02-07,810,deposit,5848.34,SEK,false
1003051,2025-02-02,941,transfer,3726.95,ISK,false
1003052,2025-02-05,4802,deposit,4034.02,TRY,false
1003053,2025-03-05,1769,withdrawal,5002.05,NOK,false
1003054,2025-01-20,2577,transfer,7877.35,AUD,false
1003055,2025-03-06,2377,deposit,1566.79,RON,false
1003056,2025-02-18,484,withdrawal,6667.93,AUD,false
1003057,2025-02-08,4997,transfer,8189.3,AUD,false
1003058,2025-01-11,2015,transfer,7892.45,CZK,false
1003059,2025-03-05,1328,transfer,167.16,JPY,false
1003060,2025-02-03,1940,deposit,9779.43,RON,false
1003061,2025-01-28,1577,deposit,52.17,JPY,false
1003062,2025-02-01,3556,withdrawal,5997.52,AUD,false
1003063,2025-02-27,3439,withdrawal,8880.88,AUD,false
1003064,2025-03-07,2335,withdrawal,2422.72,GBP,false
1003065,2025-01-04,1889,withdrawal,2402.97,AUD,false
1003066,2025-02-27,1292,deposit,1831.23,AUD,false
1003067,2025-02-20,1640,withdrawal,9022.4,HUF,false
1003068,2025-01-23,2651,deposit,7312.56,BGN,false
1003069,2025-01-29,4524,withdrawal,9978.08,CZK,false
1003070,2025-02-14,1575,withdrawal,8439.96,CHF,false
1003071,2025-02-15,2293,deposit,9363.24,JPY,false
1003072,2025-01-21,4461,transfer,7126.95,AUD,false
1003073,2025-02-08,514,withdrawal,1262.37,SEK,false
1003074,2025-02-13,753,deposit,6765.94,PLN,false
1003075,2025-01-18,1343,transfer,6677.44,GBP,false
1003076,2025-02-19,205,withdrawal,7548.49,AUD,false
1003077,2025-01-19,502,deposit,2393.36,RON,false
1003078,2025-02-08,1286,withdrawal,3337.57,AUD,false
1003079,2025-02-22,2219,transfer,2832.52,ISK,false
1003080,2025-01-02,3568,transfer,4282.54,HUF,false
1003081,2025-03-06,1852,withdrawal,4685.67,ISK,false
1003082,2025-02-13,4246,deposit,4687.75,HUF,false
1003083,2025-03-02,61,withdrawal,5987.47,CZK,false
1003084,2025-02-14,1698,deposit,6317.97,BGN,false
1003085,2025-01-10,2570,transfer,9689.16,AUD,false
1003086,2025-02-05,1191,deposit,4395.03,DKK,false
1003087,2025-02-08,4952,deposit,1440.1,DKK,false
1003088,2025-03-04,2336,transfer,8459.35,JPY,false
1003089,2025-01-01,3866,transfer,6052.11,CHF,false
1003090,2025-01-06,1939,deposit,2902.64,CHF,false
1003091,2025-02-08,4170,transfer,2374.98,RON,false
1003092,2025-03-01,3235,withdrawal,5772.05,TRY,false
1003093,2025-02-15,1038,withdrawal,7631.83,GBP,false
1003094,2025-01-27,3421,withdrawal,1435.11,AUD,false
1003095,2025-01-31,1351,withdrawal,5479.37,AUD,false
1003096,2025-02-16,3375,transfer,3172.14,AUD,false
1003097,2025-02-23,4533,withdrawal,1037.09,GBP,false
1003098,2025-02-07,4162,withdrawal,7778.23,HUF,false
1003099,2025-02-20,3290,withdrawal,645.24,HUF,false
1003100,2025-01-07,2433,deposit,2329.25,PLN,false
1003101,2025-02-28,781,transfer,8096.07,BGN,false
1003102,2025-02-17,4041,transfer,3898.46,AUD,false
1003103,2025-02-01,3153,transfer,3189.85,RON,false
1003104,2025-01-08,1966,withdrawal,6854.87,NOK,false
1003105,2025-02-24,4203,transfer,3030.33,JPY,false
1003106,2025-01-14,3678,deposit,5975.99,SEK,false
1003107,2025-02-28,4066,deposit,6168.22,NOK,false
1003108,2025-02-28,3105,withdrawal,4030.73,SEK,false
1003109,2025-01-23,3906,transfer,8437.94,JPY,false
1003110,2025-01-10,1913,withdrawal,2763.7,CZK,false
1003111,2025-01-27,4073,withdrawal,6287.17,GBP,false
1003112,2025-02-01,370,transfer,1665.95,AUD,false
1003113,2025-02-08,3367,deposit,2162.42,PLN,false
1003114,2025-01-06,1659,transfer,8449.74,SEK,false
1003115,2025-02-24,1854,withdrawal,3937.79,BGN,false
1003116,2025-02-26,1601,transfer,1385.12,JPY,false
1003117,2025-01-04,1448,withdrawal,1765.1,TRY,false
1003118,2025-02-04,2113,transfer,7726.41,BGN,false
1003119,2025-02-18,3146,withdrawal,3614.17,CHF,false
1003120,2025-01-04,1646,transfer,954.93,DKK,false
1003121,2025-01-12,1071,withdrawal,8126.9,JPY,false
1003122,2025-01-18,3247,withdrawal,8054.29,AUD,false
1003123,2025-02-17,1509,withdrawal,3993.81,TRY,false
1003124,2025-02-01,1103,withdrawal,6910.9,DKK,false
1003125,2025-02-23,2549,deposit,1821.24,SEK,false
1003126,2025-02-28,629,withdrawal,968.89,AUD,false
1003127,2025-02-15,4356,transfer,7107.47,NOK,false
1003128,2025-01-22,1155,withdrawal,53.58,CHF,false
1003129,2025-02-25,4392,transfer,9881.25,DKK,false
1003130,2025-02-26,3054,transfer,5000.09,PLN,false
1003131,2025-01-27,2374,deposit,3475.99,AUD,false
1003132,2025-01-10,1695,withdrawal,3507.63,HUF,false
1003133,2025-02-19,532,deposit,1644.13,HUF,false
1003134,2025-01-13,731,withdrawal,5998.89,SEK,false
