transaction_id,transaction_date,account_id,transaction_type,transaction_amount,transaction_currency
1013777,15.01.2025,2823,transfer,"6420,92", TRY
1013778,10.02.2025,2094,transfer,"3328,62", JPY
1013779,23.01.2025,3078,withdrawal,"3509,10", SEK
1013780,10.03.2025,3209,transfer,"2199,18", CZK
1013781,13.02.2025,184,deposit,"4464,65", AUD
1013782,09.03.2025,2214,transfer,"9771,73", CZK
1013783,02.03.2025,4969,withdrawal,"692,20", DKK
1013784,03.01.2025,1570,transfer,"5934,47", HUF
1013785,15.01.2025,4978,deposit,"8834,42", CHF
1013786,18.02.2025,2876,deposit,"6463,81", ISK
1013787,20.01.2025,513,deposit,"6048,89", HUF
1013788,06.02.2025,4808,deposit,"3306,88", CZK
1013789,16.02.2025,557,deposit,"3083,43", ISK
1013790,01.03.2025,3103,withdrawal,"9750,92", SEK
1013791,23.01.2025,105,transfer,"5374,15", BGN
1013792,09.02.2025,455,transfer,"5198,16", GBP
1013793,10.02.2025,1126,withdrawal,"5288,91", NOK
1013794,05.03.2025,4398,withdrawal,"6216,18", AUD
1013795,11.01.2025,1158,transfer,"937,39", PLN
1013796,03.01.2025,4261,transfer,"5078,84", CHF
1013797,26.01.2025,12,transfer,"6126,35", CZK
1013798,27.02.2025,2891,withdrawal,"9348,11", ISK
1013799,05.02.2025,4540,withdrawal,"6060,58", JPY
1013800,10.01.2025,1902,withdrawal,"1020,64", HUF
1013801,14.01.2025,3003,deposit,"7760,67", SEK
1013802,13.02.2025,3189,transfer,"4836,33", CHF
1013803,26.02.2025,4405,transfer,"487,72", PLN
1013804,02.02.2025,2726,transfer,"6752,59", RON
1013805,30.01.2025,3195,withdrawal,"9019,61", HUF
1013806,14.02.2025,1355,withdrawal,"1343,77", AUD
1013807,27.02.2025,869,transfer,"4459,54", DKK
1013808,07.03.2025,4172,withdrawal,"6241,34", PLN
1013809,08.02.2025,2932,withdrawal,"2311,54", GBP
1013810,28.02.2025,1926,deposit,"8113,55", SEK
1013811,17.02.2025,1893,deposit,"7401,99", GBP
1013812,09.01.2025,599,transfer,"8881,62", ISK
1013813,13.02.2025,2423,withdrawal,"4587,11", SEK
1013814,22.02.2025,456,deposit,"4822,07", ISK
1013815,19.01.2025,2118,transfer,"6063,11", HUF
1013816,10.03.2025,432,withdrawal,"1819,50", DKK
1013817,06.03.2025,2094,transfer,"520,05", HUF
1013818,21.01.2025,420,transfer,"7438,81", ISK
1013819,03.02.2025,3035,transfer,"3768,93", DKK
1013820,29.01.2025,78,withdrawal,"3073,91", ISK
1013821,31.01.2025,1638,withdrawal,"25,82", HUF
1013822,15.01.2025,4844,deposit,"3119,55", DKK
1013823,24.01.2025,4074,deposit,"2000,74", DKK
1013824,07.03.2025,2622,withdrawal,"7711,73", PLN
1013825,22.02.2025,77,withdrawal,"9718,33", HUF
1013826,21.01.2025,1022,transfer,"1063,33", JPY
1013827,21.02.2025,3713,deposit,"4453,49", DKK
1013828,20.01.2025,3231,withdrawal,"7803,35", BGN
1013829,13.01.2025,4032,deposit,"10,59", GBP
1013830,13.02.2025,4950,deposit,"768,41", CHF
1013831,16.01.2025,4226,deposit,"4507,56", BGN
1013832,03.02.2025,3473,transfer,"1270,46", TRY
1013833,19.01.2025,2680,transfer,"1595,23", TRY
1013834,31.01.2025,1402,transfer,"5049,85", DKK
1013835,23.02.2025,2208,transfer,"5202,91", RON
1013836,04.01.2025,2179,deposit,"4576,25", BGN
1013837,27.01.2025,221,withdrawal,"161,64", SEK
1013838,04.02.2025,328,transfer,"2008,03", HUF
1013839,27.01.2025,2501,withdrawal,"5781,22", NOK
1013840,01.02.2025,82,withdrawal,"3268,56", HUF
1013841,31.01.2025,1535,deposit,"515,27", RON
1013842,07.03.2025,2920,withdrawal,"8345,38", AUD
1013843,20.01.2025,3224,withdrawal,"8670,42", PLN
1013844,28.02.2025,4847,withdrawal,"3318,83", AUD
1013845,02.02.2025,2377,withdrawal,"3362,80", PLN
1013846,27.01.2025,4265,deposit,"765,23", CZK
1013847,06.01.2025,2824,transfer,"8876,74", DKK
1013848,28.01.2025,4210,withdrawal,"2714,73", JPY
1013849,06.03.2025,4747,deposit,"5784,04", CZK
1013850,02.01.2025,4364,transfer,"2338,07", DKK
1013851,06.01.2025,3192,deposit,"467,52", ISK
1013852,04.01.2025,1561,deposit,"990,90", JPY
1013853,26.02.2025,2957,deposit,"6317,41", JPY
1013854,23.02.2025,2153,withdrawal,"9767,68", SEK
1013855,05.02.2025,292,deposit,"1969,42", CZK
1013856,09.02.2025,4925,withdrawal,"9577,95", CHF
1013857,31.01.2025,1580,transfer,"2880,37", PLN
1013858,02.01.2025,3701,transfer,"8730,92", JPY
1013859,24.02.2025,1751,withdrawal,"8417,47", CZK
1013860,21.02.2025,1110,transfer,"727,34", CZK
1013861,25.01.2025,3234,deposit,"4889,42", DKK
1013862,17.01.2025,4700,deposit,"6952,29", AUD
1013863,28.01.2025,2641,withdrawal,"1645,57", CHF
1013864,07.02.2025,133,withdrawal,"4210,12", DKK
1013865,17.02.2025,1131,withdrawal,"7133,74", ISK
1013866,15.01.2025,2027,transfer,"5332,53", GBP
1013867,03.02.2025,4634,withdrawal,"1430,73", DKK
1013868,06.03.2025,4552,transfer,"73,86", DKK
1013869,09.01.2025,2445,withdrawal,"8602,27", SEK
1013870,10.02.2025,1995,withdrawal,"1748,36", RON
1013871,15.01.2025,4466,transfer,"8300,87", HUF
1013872,26.02.2025,3990,deposit,"1343,24", ISK
1013873,22.02.2025,457,withdrawal,"1377,94", CHF
1013874,01.01.2025,2814,deposit,"901,36", CHF
1013875,28.02.2025,89,withdrawal,"2490,56", SEK
1013876,27.01.2025,19,transfer,"9621,97", AUD
1013877,17.02.2025,4558,withdrawal,"9970,92", CZK
1013878,07.03.2025,2391,withdrawal,"4149,93", SEK
1013879,23.01.2025,1529,deposit,"1779,78", BGN
1013880,18.01.2025,3814,deposit,"9685,14", SEK
1013881,05.03.2025,2903,transfer,"7226,55", PLN
1013882,01.02.2025,4952,transfer,"1806,24", JPY
1013883,21.02.2025,708,deposit,"3306,58", BGN
1013884,05.02.2025,4069,transfer,"8793,47", NOK
1013885,02.01.2025,1986,withdrawal,"2120,99", HUF
1013886,20.01.2025,4059,transfer,"5210,96", ISK
1013887,26.02.2025,1588,withdrawal,"1387,83", HUF
1013888,07.03.2025,4686,withdrawal,"8019,97", NOK
1013889,13.02.2025,2315,transfer,"6355,40", AUD
1013890,02.01.2025,1467,transfer,"1263,87", HUF
1013891,21.01.2025,3016,deposit,"3838,43", RON
1013892,01.01.2025,493,deposit,"5135,81", BGN
1013893,06.02.2025,3797,withdrawal,"9686,44", NOK
1013894,06.02.2025,428,transfer,"9648,96", BGN
1013895,01.01.2025,2626,transfer,"8376,49", PLN
1013896,17.01.2025,489,deposit,"226,32", NOK
1013897,05.03.2025,1814,deposit,"8745,55", RON
1013898,09.03.2025,4670,withdrawal,"6738,50", PLN
1013899,15.01.2025,3807,withdrawal,"7386,71", BGN
1013900,28.02.2025,3338,withdrawal,"1406,95", JPY
1013901,09.02.2025,4549,transfer,"1172,57", RON
1013902,14.02.2025,2761,withdrawal,"4066,00", NOK
1013903,01.01.2025,4728,deposit,"7010,23", BGN
1013904,20.01.2025,3461,withdrawal,"104,49", BGN
1013905,19.01.2025,4557,transfer,"1908,22", PLN
1013906,12.02.2025,1775,withdrawal,"900,14", CZK
1013907,14.01.2025,980,deposit,"911,36", TRY
1013908,13.01.2025,2490,deposit,"2992,03", GBP
1013909,01.02.2025,3665,transfer,"456,11", CZK
1013910,06.03.2025,1026,withdrawal,"9929,15", CHF
1013911,09.01.2025,2201,deposit,"6817,66", HUF
1013912,03.02.2025,2562,deposit,"2325,18", ISK
1013913,08.02.2025,2502,withdrawal,"835,46", DKK
1013914,11.01.2025,421,withdrawal,"8988,13", RON
1013915,12.01.2025,2241,withdrawal,"8898,10", AUD
1013916,11.02.2025,3037,transfer,"6934,41", SEK
1013917,07.01.2025,1014,deposit,"3481,40", CHF
1013918,25.02.2025,2925,deposit,"3992,27", HUF
1013919,11.01.2025,2326,transfer,"1165,44", TRY
1013920,28.01.2025,6,transfer,"2237,57", ISK
1013921,11.01.2025,3511,deposit,"2128,10", HUF
1013922,05.01.2025,3357,transfer,"1070,74", NOK
1013923,23.02.2025,4780,deposit,"1741,70", RON
1013924,01.03.2025,4081,deposit,"3263,06", GBP
1013925,17.01.2025,1412,deposit,"8791,49", RON
1013926,20.02.2025,2619,deposit,"597,45", AUD
1013927,06.02.2025,2586,deposit,"4004,54", CZK
1013928,28.01.2025,4955,deposit,"9682,44", ISK
1013929,18.01.2025,3500,transfer,"1543,61", JPY
1013930,15.02.2025,2640,withdrawal,"5605,55", RON
1013931,01.02.2025,708,withdrawal,"7754,03", AUD
1013932,24.01.2025,4262,transfer,"1600,74", GBP
1013933,10.01.2025,78,deposit,"2058,31", RON
1013934,02.02.2025,1868,deposit,"7436,17", SEK
1013935,09.02.2025,3198,deposit,"6107,08", RON
1013936,09.02.2025,1386,transfer,"190,92", JPY
1013937,27.01.2025,1882,transfer,"4248,93", ISK
1013938,08.01.2025,4733,transfer,"1784,51", NOK
1013939,19.01.2025,2253,deposit,"299,35", RON
1013940,11.01.2025,4064,withdrawal,"7931,01", GBP
1013941,07.01.2025,597,deposit,"1614,76", DKK
1013942,31.01.2025,934,deposit,"1019,34", NOK
1013943,05.01.2025,3705,transfer,"7020,67", ISK
1013944,25.01.2025,2718,withdrawal,"6854,84", NOK
1013945,25.01.2025,3554,transfer,"6395,77", JPY
1013946,11.02.2025,1817,deposit,"2502,97", GBP
1013947,20.02.2025,2048,withdrawal,"2513,80", SEK
1013948,01.03.2025,2946,deposit,"1982,57", NOK
1013949,08.02.2025,4043,deposit,"3634,33", HUF
1013950,08.02.2025,1483,transfer,"943,02", ISK
1013951,10.02.2025,4130,transfer,"1473,03", TRY
1013952,20.01.2025,4604,transfer,"1204,62", PLN
1013953,10.02.2025,1745,transfer,"2447,66", CHF
1013954,10.02.2025,3608,deposit,"6256,48", AUD
1013955,25.02.2025,2987,deposit,"5188,12", HUF
1013956,20.02.2025,94,withdrawal,"8178,28", HUF
1013957,29.01.2025,2285,withdrawal,"8918,07", NOK
1013958,21.01.2025,814,withdrawal,"8793,43", JPY
1013959,07.01.2025,928,transfer,"217,93", NOK
1013960,11.01.2025,668,transfer,"4173,80", HUF
1013961,12.02.2025,1780,deposit,"7176,79", CHF
1013962,10.01.2025,2098,transfer,"21,84", HUF
1013963,04.01.2025,4498,withdrawal,"2665,85", SEK
1013964,27.02.2025,2832,transfer,"3180,82", BGN
1013965,07.02.2025,4823,deposit,"9546,70", SEK
1013966,29.01.2025,1021,withdrawal,"6493,49", RON
1013967,01.02.2025,1814,transfer,"1214,24", AUD
1013968,19.01.2025,4081,withdrawal,"5888,36", ISK
1013969,31.01.2025,3409,withdrawal,"3589,53", ISK
1013970,01.02.2025,3622,deposit,"3574,38", ISK
1013971,18.02.2025,2509,withdrawal,"1538,16", AUD
1013972,03.03.2025,1011,transfer,"6449,09", BGN
1013973,10.02.2025,2708,withdrawal,"7097,62", CZK
1013974,17.02.2025,2761,withdrawal,"5586,04", AUD
1013975,09.02.2025,1438,deposit,"9907,44", SEK
1013976,12.01.2025,3464,transfer,"9394,97", BGN
1013977,14.02.2025,3236,withdrawal,"8068,61", AUD
1013978,23.01.2025,4275,deposit,"4521,48", CZK
1013979,27.01.2025,3569,withdrawal,"5755,87", CZK
1013980,10.01.2025,2820,deposit,"7123,91", NOK
1013981,03.02.2025,3822,transfer,"8075,71", JPY
1013982,06.03.2025,1886,deposit,"3083,21", PLN
1013983,10.01.2025,4016,transfer,"7438,88", CZK
1013984,20.01.2025,2549,deposit,"4084,12", TRY
1013985,31.01.2025,4998,transfer,"8241,60", BGN
1013986,10.01.2025,750,withdrawal,"6141,67", GBP
1013987,01.01.2025,3194,transfer,"3251,69", CZK
1013988,25.02.2025,2377,transfer,"2701,20", BGN
1013989,01.02.2025,4164,deposit,"4619,47", BGN
1013990,14.01.2025,4904,deposit,"5511,00", GBP
1013991,17.01.2025,2846,transfer,"1874,00", PLN
1013992,07.01.2025,3791,transfer,"7453,34", TRY
1013993,25.02.2025,630,withdrawal,"6186,10", TRY
1013994,02.01.2025,3996,deposit,"9804,10", CHF
1013995,06.02.2025,2833,transfer,"5063,82", TRY
1013996,01.01.2025,3946,transfer,"8506,20", CZK
1013997,18.02.2025,4229,withdrawal,"7918,20", HUF
1013998,24.01.2025,4258,withdrawal,"1608,20", CZK
1013999,02.01.2025,2934,withdrawal,"8238,09", CHF
1014000,08.03.2025,307,deposit,"9947,47", TRY
1014001,23.02.2025,2299,transfer,"8450,57", JPY
1014002,09.02.2025,416,transfer,"9302,67", AUD
1014003,31.01.2025,726,deposit,"6740,49", RON
1014004,30.01.2025,4659,withdrawal,"9094,22", RON
1014005,25.01.2025,93,transfer,"49,24", ISK
1014006,18.01.2025,487,deposit,"6205,43", DKK
1014007,03.01.2025,1474,deposit,"8730,91", TRY
1014008,01.01.2025,1939,withdrawal,"3237,17", TRY
1014009,01.03.2025,3734,withdrawal,"4523,00", BGN
1014010,25.01.2025,153,transfer,"9210,39", PLN
1014011,19.01.2025,4606,deposit,"6203,60", PLN
1014012,04.03.2025,989,transfer,"1770,69", BGN
1014013,17.02.2025,1688,withdrawal,"4412,75", CZK
1014014,21.01.2025,3576,withdrawal,"7877,44", HUF
1014015,06.02.2025,126,transfer,"8628,67", CZK
1014016,17.01.2025,3446,withdrawal,"9632,23", GBP
1014017,01.03.2025,440,withdrawal,"3887,28", HUF
1014018,24.02.2025,1050,transfer,"1207,63", ISK
1014019,11.02.2025,4304,transfer,"6352,39", SEK
1014020,04.02.2025,1911,deposit,"377,99", RON
1014021,21.01.2025,4324,deposit,"6655,81", JPY
1014022,28.01.2025,2658,withdrawal,"9069,10", SEK
1014023,28.01.2025,205,transfer,"2775,55", NOK
1014024,19.01.2025,1051,withdrawal,"5952,35", GBP
1014025,08.01.2025,2478,deposit,"3582,75", CZK
1014026,17.01.2025,4821,deposit,"1493,84", ISK
1014027,07.03.2025,87,withdrawal,"1763,21", BGN
1014028,06.03.2025,2726,withdrawal,"8484,13", CZK
1014029,23.02.2025,3521,deposit,"1243,51", RON
1014030,03.03.2025,628,deposit,"7895,64", PLN
1014031,09.03.2025,1048,deposit,"7516,64", JPY
1014032,25.01.2025,3416,transfer,"1893,59", JPY
1014033,30.01.2025,2308,transfer,"8964,71", SEK
1014034,04.03.2025,3484,deposit,"5526,86", NOK
1014035,06.01.2025,1397,transfer,"8068,84", TRY
1014036,11.01.2025,231,transfer,"7998,92", DKK
1014037,25.01.2025,3714,transfer,"8192,54", PLN
1014038,08.02.2025,3204,transfer,"67,74", PLN
1014039,21.02.2025,2961,withdrawal,"9480,27", HUF
1014040,07.03.2025,2464,deposit,"5324,47", CHF
1014041,08.02.2025,570,deposit,"4035,63", CZK
1014042,20.02.2025,2483,transfer,"6016,84", CZK
1014043,12.02.2025,3197,withdrawal,"2077,11", JPY
1014044,28.01.2025,4905,transfer,"5055,87", CHF
1014045,05.03.2025,1635,transfer,"5336,08", TRY
1014046,10.01.2025,2524,deposit,"3208,37", RON
1014047,26.02.2025,1988,transfer,"8413,47", RON
1014048,20.01.2025,4440,deposit,"6248,09", BGN
1014049,31.01.2025,2557,withdrawal,"99,27", SEK
1014050,20.01.2025,40,transfer,"3309,14", ISK
1014051,03.02.2025,1003,transfer,"998,66", ISK
1014052,21.02.2025,2424,deposit,"4107,85", BGN
1014053,17.02.2025,1376,withdrawal,"9385,83", GBP
1014054,02.02.2025,2636,withdrawal,"8659,28", NOK
1014055,18.02.2025,2877,transfer,"4067,93", ISK
1014056,04.02.2025,2191,deposit,"7137,94", GBP
1014057,28.01.2025,2233,deposit,"7763,77", ISK
1014058,04.02.2025,1047,withdrawal,"9717,79", SEK
1014059,26.01.2025,808,transfer,"3865,09", HUF
1014060,05.03.2025,2190,transfer,"3499,41", PLN
1014061,26.02.2025,3259,transfer,"3191,74", JPY
1014062,04.03.2025,2963,withdrawal,"3568,47", RON
1014063,13.01.2025,3640,deposit,"2437,10", DKK
1014064,18.01.2025,4453,withdrawal,"4954,34", RON
1014065,05.01.2025,1445,deposit,"4805,96", AUD
1014066,02.02.2025,3052,deposit,"3674,50", AUD
1014067,09.03.2025,1216,withdrawal,"7814,70", BGN
1014068,30.01.2025,2943,withdrawal,"7635,83", JPY
1014069,07.03.2025,177,deposit,"8260,05", TRY
1014070,02.02.2025,2670,withdrawal,"9984,33", DKK
1014071,23.02.2025,3897,withdrawal,"3094,94", PLN
1014072,17.01.2025,3395,deposit,"954,59", CHF
1014073,23.01.2025,977,transfer,"7039,93", BGN
1014074,12.01.2025,500,withdrawal,"4181,22", TRY
1014075,13.01.2025,3913,withdrawal,"8352,84", AUD
1014076,17.02.2025,3922,withdrawal,"7807,57", NOK
1014077,06.02.2025,130,transfer,"4190,26", AUD
1014078,10.02.2025,4185,deposit,"6939,89", DKK
1014079,17.01.2025,833,deposit,"4581,03", ISK
1014080,01.01.2025,2927,deposit,"574,82", GBP
1014081,29.01.2025,2914,deposit,"5264,99", ISK
1014082,21.01.2025,951,deposit,"666,31", SEK
1014083,02.02.2025,898,deposit,"8599,79", PLN
1014084,13.01.2025,556,transfer,"2881,15", ISK
1014085,29.01.2025,3246,withdrawal,"878,45", HUF
1014086,03.02.2025,4724,deposit,"4496,31", AUD
1014087,07.02.2025,4740,deposit,"8702,16", AUD
1014088,14.01.2025,1344,withdrawal,"3544,54", ISK
1014089,07.01.2025,1158,withdrawal,"9802,06", NOK
1014090,14.02.2025,4182,deposit,"762,44", JPY
1014091,06.01.2025,274,transfer,"8109,03", TRY
1014092,06.01.2025,4783,transfer,"492,71", JPY
1014093,13.02.2025,4820,deposit,"2395,68", DKK
1014094,31.01.2025,1684,withdrawal,"9861,32", DKK
1014095,11.01.2025,2589,withdrawal,"2158,95", RON
1014096,17.01.2025,4502,withdrawal,"1380,58", TRY
1014097,23.01.2025,900,transfer,"3712,58", HUF
1014098,15.01.2025,2560,transfer,"4411,00", NOK
1014099,17.02.2025,4017,withdrawal,"1305,03", HUF
1014100,18.02.2025,3122,transfer,"65,46", RON
1014101,27.01.2025,529,deposit,"8897,18", NOK
1014102,11.01.2025,3447,transfer,"961,28", CZK
1014103,08.01.2025,581,withdrawal,"8372,98", JPY
1014104,16.01.2025,2373,transfer,"3778,58", TRY
1014105,15.02.2025,3014,deposit,"4790,09", CZK
1014106,25.01.2025,960,deposit,"2738,20", ISK
1014107,26.02.2025,4783,transfer,"752,08", DKK
1014108,04.02.2025,2512,deposit,"8100,23", PLN
1014109,25.01.2025,4278,deposit,"1428,23", AUD
1014110,02.03.2025,3404,deposit,"4868,74", AUD
1014111,03.02.2025,3253,deposit,"8426,08", DKK
1014112,07.01.2025,3059,deposit,"7623,68", HUF
1014113,21.01.2025,4963,deposit,"3826,44", PLN
1014114,18.01.2025,1730,deposit,"2427,58", CZK
1014115,18.01.2025,1616,withdrawal,"3948,70", BGN
1014116,05.02.2025,2841,deposit,"4983,91", CZK
1014117,07.02.2025,4082,withdrawal,"9131,86", SEK
1014118,23.01.2025,2162,deposit,"5212,12", BGN
1014119,14.01.2025,4137,withdrawal,"6599,10", RON
1014120,04.02.2025,139,deposit,"2696,38", CHF
1014121,28.01.2025,2086,transfer,"2395,48", GBP
1014122,10.01.2025,2439,deposit,"8174,85", PLN
1014123,05.01.2025,4085,withdrawal,"8720,21", NOK
1014124,05.03.2025,103,deposit,"3516,67", TRY
1014125,06.03.2025,4124,withdrawal,"2963,12", SEK
1014126,26.01.2025,3723,deposit,"9007,46", AUD
1014127,31.01.2025,1259,withdrawal,"2569,11", HUF
1014128,16.02.2025,1864,withdrawal,"4361,29", JPY
1014129,04.03.2025,4319,transfer,"3044,82", BGN
1014130,03.03.2025,304,withdrawal,"5173,45", NOK
1014131,05.03.2025,2987,transfer,"923,21", AUD
1014132,28.01.2025,72,withdrawal,"5783,88", PLN
1014133,23.02.2025,362,transfer,"9870,90", TRY
1014134,11.02.2025,1655,deposit,"2224,91", BGN
1014135,23.01.2025,4453,transfer,"4585,13", DKK
1014136,14.02.2025,4284,deposit,"404,72", PLN
1014137,24.02.2025,3419,deposit,"7654,02", CHF
1014138,18.01.2025,2679,withdrawal,"6001,77", DKK
1014139,16.01.2025,3450,transfer,"1860,20", AUD
1014140,22.01.2025,1667,withdrawal,"5651,03", DKK
1014141,07.03.2025,965,withdrawal,"9201,34", PLN
1014142,26.01.2025,200,transfer,"6362,01", TRY
1014143,06.03.2025,4188,deposit,"1988,06", CHF
1014144,23.01.2025,2745,deposit,"1751,17", TRY
1014145,27.02.2025,2619,withdrawal,"9051,94", PLN
1014146,25.01.2025,2176,deposit,"5558,15", NOK
1014147,04.03.2025,1803,transfer,"689,41", CHF
1014148,23.01.2025,1990,deposit,"6887,27", AUD
1014149,28.01.2025,4821,deposit,"3817,41", CZK
1014150,14.01.2025,4221,withdrawal,"967,38", DKK
1014151,15.02.2025,4374,withdrawal,"8730,02", RON
1014152,08.01.2025,2563,transfer,"3529,98", BGN
1014153,28.01.2025,1899,deposit,"8897,08", SEK
1014154,31.01.2025,2214,deposit,"8931,45", SEK
1014155,01.03.2025,3923,withdrawal,"6853,41", SEK
1014156,10.02.2025,2238,transfer,"8584,75", BGN
1014157,05.02.2025,1441,deposit,"5901,94", HUF
1014158,28.01.2025,887,deposit,"3455,21", ISK
1014159,03.01.2025,3950,deposit,"5597,20", DKK
1014160,31.01.2025,4077,withdrawal,"8175,54", ISK
1014161,13.01.2025,3846,withdrawal,"49,42", GBP
1014162,11.01.2025,1051,deposit,"307,97", CHF
1014163,07.02.2025,2261,withdrawal,"1918,18", SEK
1014164,26.01.2025,3999,transfer,"1323,65", TRY
1014165,22.01.2025,3055,withdrawal,"2156,80", CHF
1014166,22.01.2025,4078,deposit,"58,96", JPY
1014167,20.01.2025,2124,transfer,"4464,10", TRY
1014168,25.02.2025,3823,withdrawal,"728,89", DKK
1014169,23.02.2025,339,transfer,"6939,11", DKK
1014170,09.03.2025,1153,withdrawal,"2017,85", TRY
1014171,06.03.2025,1841,withdrawal,"9695,99", RON
1014172,30.01.2025,119,withdrawal,"1188,13", GBP
1014173,03.03.2025,2330,deposit,"830,30", TRY
1014174,13.02.2025,2380,withdrawal,"6043,62", PLN
1014175,03.03.2025,3454,withdrawal,"3608,58", CZK
1014176,07.03.2025,3729,withdrawal,"6011,96", AUD
1014177,18.01.2025,3163,withdrawal,"2641,41", AUD
1014178,12.01.2025,3691,transfer,"1380,61", AUD
1014179,07.03.2025,1367,transfer,"933,24", AUD
1014180,27.01.2025,1268,withdrawal,"3877,03", NOK
1014181,14.01.2025,143,deposit,"7279,29", HUF
1014182,06.02.2025,3388,deposit,"6190,38", CHF
1014183,24.02.2025,2535,deposit,"775,73", RON
1014184,14.01.2025,1653,deposit,"3579,12", JPY
1014185,23.02.2025,3864,transfer,"1337,50", JPY
1014186,02.03.2025,4627,deposit,"6535,45", NOK
1014187,18.01.2025,4472,transfer,"2649,72", CHF
1014188,29.01.2025,323,transfer,"6423,71", RON
1014189,15.02.2025,2108,deposit,"9627,84", TRY
1014190,05.01.2025,2731,withdrawal,"2307,83", RON
1014191,15.02.2025,2450,withdrawal,"6497,09", AUD
1014192,05.02.2025,2208,withdrawal,"512,14", CZK
1014193,04.01.2025,90,deposit,"7467,39", AUD
1014194,01.02.2025,1667,deposit,"1704,70", RON
1014195,01.01.2025,554,deposit,"1419,22", SEK
1014196,24.02.2025,2778,deposit,"3707,92", ISK
1014197,30.01.2025,4340,transfer,"3057,24", ISK
1014198,27.02.2025,116,deposit,"6652,66", GBP
1014199,08.02.2025,3498,withdrawal,"7483,73", SEK
1014200,03.02.2025,1745,withdrawal,"9000,96", CHF
1014201,22.02.2025,969,deposit,"1804,14", NOK
1014202,11.02.2025,1213,deposit,"1058,52", PLN
1014203,08.01.2025,2078,deposit,"803,42", AUD
1014204,14.01.2025,3306,transfer,"6263,16", DKK
1014205,21.01.2025,3252,deposit,"3364,77", DKK
1014206,24.01.2025,2034,deposit,"8626,07", CHF
1014207,04.01.2025,1009,deposit,"1857,95", PLN
1014208,19.02.2025,4303,deposit,"4204,55", BGN
1014209,24.02.2025,1164,transfer,"7237,14", SEK
1014210,11.01.2025,897,deposit,"7305,22", CZK
1014211,27.01.2025,3333,transfer,"1371,11", ISK
1014212,25.02.2025,2565,transfer,"6080,65", GBP
1014213,12.02.2025,1746,deposit,"3606,01", SEK
1014214,07.02.2025,369,withdrawal,"9335,60", ISK
1014215,26.02.2025,282,deposit,"7402,35", DKK
1014216,24.02.2025,4335,withdrawal,"3213,56", GBP
1014217,12.01.2025,331,deposit,"1532,57", BGN
1014218,25.02.2025,2707,withdrawal,"1850,89", BGN
1014219,13.01.2025,3657,withdrawal,"8852,18", RON
1014220,22.02.2025,1442,transfer,"7380,86", CHF
1014221,02.02.2025,4952,withdrawal,"5972,23", SEK
