customer_id,loan_id,loan_amount,loant_type,interest_rate,loan_term,approval_rejection_date,loan_status
1514,1514,"22488,89",auto,"0,0450",36,12.09.2020,approved
1515,1515,"11647,2",mortgage,"0,0356",60,09.11.2022,closed
1516,1516,"40679,63",personal,"0,0484",12,03.12.2020,approved
1517,1517,"29624,66",personal,"0,0353",60,12/23/2020,rejected
1518,1518,"3795,18",auto,"0,0580",12,10/23/2022,rejected
1519,1519,"49838,5",personal,"0,0496",60,10/21/2020,rejected
1520,1520,"29173,6",auto,"0,0054",12,12/24/2022,approved
1521,1521,"44606,88",auto,"0,0008",12,7/16/2020,closed
1522,1522,"25579,29",mortgage,"0,0462",48,10.03.2020,rejected
1523,1523,"29540,03",auto,"0,0094",48,04.09.2022,approved
1524,1524,"23269,29",mortgage,"0,0021",48,7/15/2022,closed
1525,1525,"21715,28",personal,"0,0557",60,05.10.2020,approved
1526,1526,"11696,92",personal,"0,0364",24,9/14/2022,rejected
1527,1527,"48144,09",mortgage,"0,0528",48,12.05.2021,closed
1528,1528,"9906,79",mortgage,"0,0146",36,10/17/2021,closed
1529,1529,"26793,81",personal,"0,0057",24,5/15/2020,closed
1530,1530,"5267,75",auto,"0,0004",36,4/17/2022,rejected
1531,1531,"49675,47",mortgage,"0,0237",48,08.04.2022,closed
1532,1532,"28228,14",mortgage,"0,0515",36,07.02.2022,closed
1533,1533,"40914,58",mortgage,"0,0037",60,08.09.2020,closed
1534,1534,"28583,51",auto,"0,0272",36,7/28/2020,approved
1535,1535,"40444,28",auto,"0,0472",24,12/15/2021,closed
1536,1536,"27186,09",mortgage,"0,0345",48,9/15/2020,approved
1537,1537,"22803,74",personal,"0,0120",36,12/13/2020,closed
1538,1538,"23339,38",auto,"0,0168",36,9/16/2020,closed
1539,1539,"1114,83",mortgage,"0,0223",36,06.03.2020,approved
1540,1540,"19162,09",auto,"0,0085",36,10/19/2021,closed
1541,1541,"47645,26",personal,"0,0567",24,12.06.2021,approved
1542,1542,"34103,27",auto,"0,0511",12,5/13/2020,rejected
1543,1543,"46046,63",personal,"0,0379",60,1/31/2022,approved
1544,1544,"10812,87",auto,"0,0476",48,5/16/2022,rejected
1545,1545,"25066,85",mortgage,"0,0065",12,6/16/2021,closed
1546,1546,"2689,61",mortgage,"0,0556",60,9/24/2021,approved
1547,1547,"34175,56",mortgage,"0,0453",36,4/26/2020,rejected
1548,1548,"39416,8",personal,"0,0438",12,05.09.2022,approved
1549,1549,"37642,27",personal,"0,0251",60,05.12.2021,approved
1550,1550,"5251,73",auto,"0,0570",60,07.07.2020,approved
1551,1551,"13128,86",mortgage,"0,0104",12,9/22/2022,rejected
1552,1552,"33135,54",auto,"0,0315",36,11.02.2020,rejected
1553,1553,"38190,56",personal,"0,0307",36,2/28/2021,rejected
1554,1554,"14436,32",mortgage,"0,0030",48,7/24/2020,closed
1555,1555,"20905,81",auto,"0,0387",60,1/29/2022,approved
1556,1556,"18212,04",auto,"0,0144",48,5/24/2020,closed
1557,1557,"1223,68",auto,"0,0498",36,2/26/2021,rejected
1558,1558,"29249,14",auto,"0,0348",60,3/17/2020,closed
1559,1559,"33786,53",personal,"0,0505",48,06.03.2020,rejected
1560,1560,"14545,35",personal,"0,0028",48,03.10.2022,closed
1561,1561,"34701,44",auto,"0,0553",48,09.01.2021,approved
1562,1562,"12894,69",personal,"0,0069",60,02.09.2022,approved
1563,1563,"36060,99",mortgage,"0,0117",24,10/22/2021,approved
1564,1564,"23402,18",mortgage,"0,0483",24,06.05.2020,approved
1565,1565,"43724,81",auto,"0,0499",36,10.02.2021,rejected
1566,1566,"27691,99",mortgage,"0,0050",60,06.07.2020,approved
1567,1567,"10047,99",mortgage,"0,0533",60,03.04.2021,closed
1568,1568,"41278,55",auto,"0,0513",12,12.02.2020,approved
1569,1569,"39106,25",personal,"0,0491",48,11/22/2020,closed
1570,1570,"5127,18",auto,"0,0384",36,10/20/2022,closed
1571,1571,"3353,99",auto,"0,0347",60,07.09.2021,rejected
1572,1572,"7678,26",personal,"0,0015",12,10.05.2020,rejected
1573,1573,"42420,44",personal,"0,0544",12,12/17/2021,closed
1574,1574,"16698,75",personal,"0,0056",60,9/28/2022,rejected
1575,1575,"25732,82",mortgage,"0,0324",36,02.03.2020,rejected
1576,1576,"30545,35",personal,"0,0506",36,12.09.2021,rejected
1577,1577,"37430,59",mortgage,"0,0522",24,04.09.2020,rejected
1578,1578,"41667,81",personal,"0,0031",24,03.09.2022,approved
1579,1579,"26277,41",auto,"0,0282",36,10.02.2022,approved
1580,1580,"21372,22",personal,"0,0472",12,1/15/2022,closed
1581,1581,"10601,15",auto,"0,0481",24,07.12.2022,closed
1582,1582,"30768,5",auto,"0,0027",12,03.07.2021,closed
1583,1583,"27943,98",personal,"0,0259",24,03.06.2022,rejected
1584,1584,"15266,86",mortgage,"0,0185",12,08.01.2020,approved
1585,1585,"22863,97",mortgage,"0,0185",48,3/29/2022,closed
1586,1586,"37242,9",mortgage,"0,0033",60,01.06.2021,approved
1587,1587,"31726,92",auto,"0,0315",36,8/22/2021,closed
1588,1588,"24605,3",mortgage,"0,0556",48,7/24/2020,rejected
1589,1589,"14343,51",auto,"0,0351",36,06.06.2021,approved
1590,1590,"33732,21",personal,"0,0146",12,10/20/2020,closed
1591,1591,"31755,24",mortgage,"0,0083",24,6/18/2020,approved
1592,1592,"23453,44",personal,"0,0444",24,3/24/2022,approved
1593,1593,"12687,68",personal,"0,0202",24,07.10.2021,rejected
1594,1594,"9568,95",auto,"0,0026",60,11/30/2020,approved
1595,1595,"17630,58",auto,"0,0343",60,11/27/2021,rejected
1596,1596,"45527,03",auto,"0,0332",36,01.03.2021,approved
1597,1597,"37940,44",auto,"0,0367",24,09.11.2020,rejected
1598,1598,"44662,42",mortgage,"0,0489",48,04.01.2022,approved
1599,1599,"42287,35",auto,"0,0031",36,3/26/2022,closed
1600,1600,"23485,25",personal,"0,0528",60,8/25/2021,rejected
1601,1601,"26991,68",mortgage,"0,0319",60,7/28/2020,approved
1602,1602,"9309,72",mortgage,"0,0569",24,7/29/2020,rejected
1603,1603,"36322,74",mortgage,"0,0408",60,02.04.2021,rejected
1604,1604,"21675,49",mortgage,"0,0292",12,09.09.2022,rejected
1605,1605,"8902,18",auto,"0,0237",60,12/28/2020,closed
1606,1606,"5672,39",mortgage,"0,0410",24,5/28/2021,approved
1607,1607,"35110,61",mortgage,"0,0340",36,6/27/2020,closed
1608,1608,"24627,95",mortgage,"0,0206",60,1/19/2021,rejected
1609,1609,"1440,77",auto,"0,0564",48,10/15/2021,approved
1610,1610,"41401,26",auto,"0,0429",48,5/21/2022,rejected
1611,1611,"31353,65",mortgage,"0,0351",12,4/13/2022,approved
1612,1612,"2880,44",mortgage,"0,0344",36,06.03.2022,rejected
1613,1613,"15929,56",personal,"0,0335",12,3/18/2022,closed
1614,1614,"36397,88",mortgage,"0,0375",12,12/17/2021,rejected
1615,1615,"3892,46",personal,"0,0143",24,02.02.2022,rejected
1616,1616,"37076,38",personal,"0,0450",24,11.09.2020,approved
1617,1617,"25739,87",mortgage,"0,0556",24,11/28/2022,closed
1618,1618,"39360,01",auto,"0,0256",48,4/17/2020,rejected
1619,1619,"42906,61",auto,"0,0250",60,2/13/2022,closed
1620,1620,"38620,16",mortgage,"0,0083",36,8/26/2021,closed
1621,1621,"4825,67",personal,"0,0089",24,5/31/2021,approved
1622,1622,"23558,3",auto,"0,0418",36,08.12.2020,approved
1623,1623,"16618,04",auto,"0,0332",12,02.05.2020,approved
1624,1624,"25916,13",personal,"0,0230",60,9/24/2021,closed
1625,1625,"48324,29",auto,"0,0027",48,1/21/2021,rejected
1626,1626,"7095,41",personal,"0,0434",36,7/27/2021,approved
1627,1627,"43414,32",mortgage,"0,0599",60,01.05.2022,closed
1628,1628,"49551,8",personal,"0,0484",36,11/23/2021,closed
1629,1629,"49511,08",auto,"0,0472",12,4/29/2020,rejected
1630,1630,"40037,78",mortgage,"0,0517",24,7/25/2020,closed
1631,1631,"23813,44",mortgage,"0,0139",12,1/18/2022,approved
1632,1632,"9722,03",auto,"0,0482",36,11.10.2022,approved
1633,1633,"30802,44",auto,"0,0473",48,11.09.2022,approved
1634,1634,"30908,26",personal,"0,0593",36,1/30/2022,approved
1635,1635,"16505,29",personal,"0,0052",48,10.10.2022,approved
1636,1636,"31224,29",mortgage,"0,0598",48,11.12.2020,closed
1637,1637,"6710,81",mortgage,"0,0024",36,11.04.2020,approved
1638,1638,"32066,41",auto,"0,0410",36,01.04.2022,approved
1639,1639,"44939,4",personal,"0,0241",48,7/14/2020,approved
1640,1640,"24131,2",mortgage,"0,0244",36,07.02.2020,approved
1641,1641,"38463,59",auto,"0,0521",60,04.02.2020,rejected
1642,1642,"32146,39",personal,"0,0168",48,08.09.2020,closed
1643,1643,"1150,14",mortgage,"0,0406",48,3/17/2021,closed
1644,1644,"6977,92",auto,"0,0470",36,06.07.2022,approved
1645,1645,"38966,93",auto,"0,0443",12,2/24/2022,rejected
1646,1646,"2982,19",mortgage,"0,0091",60,6/28/2021,rejected
1647,1647,"47856,14",mortgage,"0,0409",36,1/22/2022,rejected
1648,1648,"44809,73",personal,"0,0370",24,3/25/2021,approved
1649,1649,"18756,37",mortgage,"0,0043",60,8/27/2021,rejected
1650,1650,"16208,81",mortgage,"0,0299",24,11/29/2022,rejected
1651,1651,"31033,66",mortgage,"0,0072",60,6/19/2022,approved
1652,1652,"30977,84",personal,"0,0309",48,5/30/2020,approved
1653,1653,"5362,63",auto,"0,0198",60,1/16/2020,rejected
1654,1654,"11553,9",mortgage,"0,0487",36,03.12.2020,closed
1655,1655,"32186,86",personal,"0,0127",24,3/25/2021,approved
1656,1656,"40237,76",personal,"0,0076",12,12.06.2022,closed
1657,1657,"10408,12",auto,"0,0291",24,3/23/2020,closed
1658,1658,"35394,68",personal,"0,0032",48,03.12.2020,closed
1659,1659,"43653,29",auto,"0,0593",48,7/27/2020,approved
1660,1660,"6772,45",mortgage,"0,0215",12,04.02.2021,closed
1661,1661,"22516,07",auto,"0,0154",60,05.10.2020,approved
1662,1662,"42677,22",personal,"0,0197",60,7/13/2020,approved
1663,1663,"19160,72",auto,"0,0491",48,01.04.2022,closed
1664,1664,"14203,41",mortgage,"0,0543",12,05.08.2022,rejected
1665,1665,"37535,12",auto,"0,0005",48,02.07.2020,rejected
1666,1666,"20638,12",auto,"0,0548",24,09.03.2021,approved
1667,1667,"35609,28",auto,"0,0101",60,10/17/2022,closed
1668,1668,"7193,17",mortgage,"0,0118",24,2/22/2022,closed
1669,1669,"28122,03",personal,"0,0028",24,08.06.2021,rejected
1670,1670,"19593,58",personal,"0,0424",36,9/25/2022,closed
1671,1671,"49867,95",mortgage,"0,0247",60,09.01.2022,approved
1672,1672,"29978,18",personal,"0,0446",48,3/19/2021,approved
1673,1673,"34426,1",auto,"0,0048",48,7/15/2020,closed
1674,1674,"7420,72",auto,"0,0545",24,03.10.2020,rejected
1675,1675,"49606,49",personal,"0,0133",12,5/14/2020,closed
1676,1676,"3518,82",auto,"0,0577",36,01.03.2020,approved
1677,1677,4471,mortgage,"0,0372",36,7/28/2020,approved
1678,1678,"4711,03",auto,"0,0273",24,12/23/2022,approved
1679,1679,"43659,43",mortgage,"0,0219",36,11/16/2020,rejected
1680,1680,"36700,88",auto,"0,0443",36,7/13/2022,approved
1681,1681,"48679,59",personal,"0,0174",24,5/25/2021,approved
1682,1682,"4261,46",personal,"0,0038",48,10/15/2020,closed
1683,1683,"34892,11",auto,"0,0017",24,05.09.2021,closed
1684,1684,"27130,19",mortgage,"0,0511",24,1/20/2022,rejected
1685,1685,"32317,67",mortgage,"0,0457",60,02.04.2020,rejected
1686,1686,"26132,9",mortgage,"0,0176",48,05.09.2021,closed
1687,1687,34092,mortgage,"0,0584",24,08.05.2021,approved
1688,1688,"45445,9",mortgage,"0,0121",60,7/14/2020,approved
1689,1689,"29786,22",mortgage,"0,0284",36,6/30/2021,approved
1690,1690,"44924,38",mortgage,"0,0482",12,01.10.2022,closed
1691,1691,"39325,95",personal,"0,0335",48,10/21/2021,approved
1692,1692,"43381,28",personal,"0,0337",60,2/13/2020,closed
1693,1693,"33303,29",personal,"0,0282",48,12/15/2020,rejected
1694,1694,"26411,68",personal,"0,0533",60,2/28/2022,approved
1695,1695,"4408,16",auto,"0,0187",36,9/23/2020,closed
1696,1696,"41910,22",mortgage,"0,0071",36,6/18/2021,approved
1697,1697,"12858,53",personal,"0,0294",12,3/14/2020,closed
1698,1698,"2796,39",mortgage,"0,0106",36,02.04.2021,approved
1699,1699,"26434,49",mortgage,"0,0195",36,6/17/2021,rejected
1700,1700,"31993,27",mortgage,"0,0001",12,11/19/2021,rejected
1701,1701,"33429,74",mortgage,"0,0583",48,6/20/2022,closed
1702,1702,"33816,07",auto,"0,0100",36,02.02.2022,closed
1703,1703,"33032,4",mortgage,"0,0198",48,6/21/2020,rejected
1704,1704,"40601,41",personal,"0,0154",12,9/25/2020,closed
1705,1705,"38698,72",personal,"0,0041",24,11/27/2022,rejected
1706,1706,"40828,87",auto,"0,0496",36,09.12.2020,approved
1707,1707,"23552,84",auto,"0,0231",48,9/29/2021,rejected
1708,1708,"4078,12",mortgage,"0,0435",60,10/29/2021,approved
1709,1709,"32339,24",auto,"0,0239",60,2/25/2022,closed
1710,1710,"11300,52",auto,"0,0044",24,03.08.2021,rejected
1711,1711,"43116,56",personal,"0,0065",36,8/17/2021,approved
1712,1712,"36361,62",auto,"0,0337",36,05.07.2020,rejected
1713,1713,"38527,62",personal,"0,0275",36,5/30/2022,approved
1714,1714,"15034,69",personal,"0,0209",60,03.06.2020,closed
1715,1715,"32019,65",personal,"0,0129",24,10.06.2020,closed
1716,1716,"26876,11",mortgage,"0,0302",60,01.10.2022,rejected
1717,1717,"14154,14",personal,"0,0349",36,10/23/2022,approved
1718,1718,"40799,06",auto,"0,0506",24,8/29/2020,closed
1719,1719,"27947,96",auto,"0,0347",60,9/23/2020,approved
1720,1720,"10348,62",personal,"0,0140",36,08.05.2021,closed
1721,1721,"15957,11",personal,"0,0078",24,5/31/2021,approved
1722,1722,"12128,27",personal,"0,0144",24,07.05.2022,approved
1723,1723,"16307,6",personal,"0,0390",12,10/23/2021,approved
1724,1724,"10220,29",personal,"0,0123",24,12/17/2020,approved
1725,1725,"19185,81",auto,"0,0249",12,07.03.2021,closed
1726,1726,"35005,18",mortgage,"0,0040",36,6/21/2022,approved
1727,1727,"48005,67",personal,"0,0319",12,05.07.2022,approved
1728,1728,"11316,27",personal,"0,0281",36,05.08.2022,rejected
1729,1729,"15691,65",mortgage,"0,0502",36,08.06.2022,closed
1730,1730,"1105,52",personal,"0,0408",48,08.06.2022,rejected
1731,1731,"12039,93",auto,"0,0568",12,10.05.2021,rejected
1732,1732,"21504,14",auto,"0,0061",24,02.05.2021,approved
1733,1733,"23625,13",mortgage,"0,0277",24,07.04.2020,rejected
1734,1734,"14050,24",personal,"0,0360",36,2/20/2021,approved
1735,1735,"8365,83",personal,"0,0392",12,09.10.2021,rejected
1736,1736,"28590,42",auto,"0,0435",60,06.10.2022,closed
1737,1737,"21050,27",auto,"0,0419",24,12/22/2022,closed
1738,1738,"21887,03",personal,"0,0202",60,4/17/2021,rejected
1739,1739,"44854,05",personal,"0,0266",12,11/20/2022,rejected
1740,1740,"28510,7",personal,"0,0051",24,7/26/2020,closed
1741,1741,"20028,63",personal,"0,0406",60,1/13/2020,approved
1742,1742,"13435,7",personal,"0,0571",24,06.03.2020,rejected
1743,1743,"22001,29",auto,"0,0487",48,11.08.2020,approved
1744,1744,"43231,55",auto,"0,0092",48,2/21/2020,approved
1745,1745,"48289,9",auto,"0,0303",36,8/16/2022,approved
1746,1746,"19484,31",auto,"0,0482",12,08.09.2020,closed
1747,1747,"11240,12",mortgage,"0,0490",24,6/15/2020,closed
1748,1748,"45811,46",auto,"0,0508",60,7/20/2021,rejected
1749,1749,"8077,41",personal,"0,0572",24,09.05.2022,rejected
1750,1750,"15571,88",auto,"0,0345",24,04.08.2021,closed
1751,1751,"11003,15",auto,"0,0122",60,3/25/2022,approved
1752,1752,"28725,65",auto,"0,0359",60,12.03.2021,rejected
1753,1753,"21023,42",mortgage,"0,0046",48,01.02.2022,rejected
1754,1754,"15071,15",auto,"0,0461",36,04.05.2020,closed
1755,1755,"38628,48",auto,"0,0191",60,11.05.2022,rejected
1756,1756,"33541,72",personal,"0,0150",24,09.09.2022,rejected
1757,1757,"49780,06",personal,"0,0093",48,12/30/2022,rejected
1758,1758,"16287,42",personal,"0,0562",12,02.01.2020,approved
1759,1759,"42418,77",personal,"0,0506",48,9/26/2022,closed
1760,1760,"15822,87",mortgage,"0,0273",48,6/19/2020,approved
1761,1761,"1442,83",auto,"0,0037",48,2/17/2021,closed
1762,1762,"8393,99",mortgage,"0,0509",24,9/20/2021,approved
1763,1763,"25915,06",auto,"0,0060",60,8/20/2021,rejected
1764,1764,"40690,46",personal,"0,0585",36,5/20/2022,approved
1765,1765,"3813,22",auto,"0,0331",12,6/18/2021,approved
1766,1766,"41768,72",auto,"0,0386",36,7/18/2021,closed
1767,1767,"36087,65",auto,"0,0090",24,03.12.2022,rejected
1768,1768,"2691,44",mortgage,"0,0552",36,3/24/2021,closed
1769,1769,"6208,49",personal,"0,0025",36,2/16/2022,rejected
1770,1770,"4705,87",personal,"0,0227",12,7/22/2021,rejected
1771,1771,"34270,66",mortgage,"0,0083",48,11.12.2021,rejected
1772,1772,"28490,45",mortgage,"0,0045",60,12.11.2022,approved
1773,1773,"18584,06",mortgage,"0,0235",60,9/30/2021,approved
1774,1774,"5327,27",personal,"0,0189",36,03.03.2020,rejected
1775,1775,"20256,09",personal,"0,0176",12,10.09.2021,closed
1776,1776,"34426,48",personal,"0,0114",60,11.08.2021,closed
1777,1777,"5577,17",mortgage,"0,0534",60,11/23/2020,approved
1778,1778,"42972,66",mortgage,"0,0116",60,9/14/2020,closed
1779,1779,"4082,52",personal,"0,0377",36,05.10.2020,rejected
1780,1780,"30801,49",auto,"0,0578",24,03.03.2022,closed
1781,1781,"10268,24",auto,"0,0218",36,2/23/2021,rejected
1782,1782,"5490,34",personal,"0,0097",36,02.05.2022,closed
1783,1783,"18393,61",auto,"0,0294",24,1/19/2020,approved
1784,1784,"33679,47",mortgage,"0,0300",60,04.02.2020,closed
1785,1785,"6931,59",personal,"0,0463",36,07.08.2020,approved
1786,1786,"24309,17",mortgage,"0,0138",48,11/22/2021,closed
1787,1787,"20899,25",auto,"0,0561",60,09.09.2020,approved
1788,1788,"21945,26",personal,"0,0549",60,01.10.2022,closed
1789,1789,"47227,42",auto,"0,0007",60,8/15/2020,rejected
1790,1790,"18102,47",mortgage,"0,0241",36,11/19/2022,closed
1791,1791,"49589,82",personal,"0,0417",12,2/15/2022,closed
1792,1792,"27381,17",mortgage,"0,0112",12,4/26/2020,closed
1793,1793,"42281,56",mortgage,"0,0181",24,04.07.2020,rejected
1794,1794,"18094,35",mortgage,"0,0418",12,5/27/2020,rejected
1795,1795,"5153,92",mortgage,"0,0357",60,6/29/2020,approved
1796,1796,"5135,78",personal,"0,0250",48,4/15/2022,closed
1797,1797,"29133,32",auto,"0,0511",48,5/17/2020,rejected
1798,1798,"46565,87",auto,"0,0541",60,05.06.2021,approved
1799,1799,"4489,82",mortgage,"0,0282",36,11/17/2020,closed
1800,1800,"34766,75",mortgage,"0,0085",36,1/16/2021,rejected
1801,1801,"28599,3",mortgage,"0,0518",60,09.11.2020,rejected
1802,1802,"32960,28",auto,"0,0253",60,10.11.2021,closed
1803,1803,"11561,51",personal,"0,0552",24,03.06.2020,rejected
1804,1804,"4454,92",auto,"0,0413",36,8/24/2022,approved
1805,1805,"4661,68",auto,"0,0003",12,03.05.2021,approved
1806,1806,"13089,51",mortgage,"0,0080",12,01.12.2020,rejected
1807,1807,"11468,32",mortgage,"0,0147",36,4/18/2022,rejected
1808,1808,"7191,52",personal,"0,0522",48,7/13/2022,rejected
1809,1809,"13969,47",mortgage,"0,0466",60,05.01.2022,approved
1810,1810,"27164,71",mortgage,"0,0484",24,10/24/2021,approved
1811,1811,"47526,18",mortgage,"0,0364",24,4/17/2021,rejected
1812,1812,"46191,17",auto,"0,0197",24,8/13/2021,approved
1813,1813,"14313,97",personal,"0,0318",12,6/28/2021,closed
1814,1814,"4244,28",personal,"0,0447",48,9/22/2022,approved
1815,1815,"49786,05",auto,"0,0139",48,5/23/2020,rejected
1816,1816,"24344,01",auto,"0,0269",24,1/27/2021,approved
1817,1817,"48936,75",mortgage,"0,0127",60,07.01.2020,closed
1818,1818,"27344,46",personal,"0,0165",60,4/23/2020,rejected
1819,1819,"44431,68",auto,"0,0491",60,11.03.2022,approved
1820,1820,"22913,81",auto,"0,0251",24,9/13/2020,closed
1821,1821,"31479,13",mortgage,"0,0006",60,7/16/2021,approved
1822,1822,"27251,28",mortgage,"0,0384",36,2/17/2020,closed
1823,1823,"11773,99",personal,"0,0296",24,5/16/2021,closed
1824,1824,"38426,12",personal,"0,0146",48,6/17/2020,approved
1825,1825,"3685,47",personal,"0,0270",12,12/13/2021,rejected
1826,1826,"18758,18",mortgage,"0,0467",36,6/27/2022,closed
1827,1827,"43625,23",personal,"0,0414",12,09.11.2020,rejected
1828,1828,"25631,5",mortgage,"0,0032",36,1/17/2022,closed
1829,1829,"4804,63",personal,"0,0310",24,8/14/2021,closed
1830,1830,"11168,98",mortgage,"0,0311",48,5/24/2020,closed
1831,1831,"6372,34",personal,"0,0555",36,4/13/2020,rejected
1832,1832,"14604,03",auto,"0,0141",24,4/18/2020,approved
1833,1833,"9100,28",mortgage,"0,0480",48,10/30/2022,closed
1834,1834,"35885,59",auto,"0,0312",12,02.04.2020,approved
1835,1835,"33311,89",personal,"0,0565",36,6/22/2022,closed
1836,1836,"7618,86",mortgage,"0,0129",24,12/19/2020,closed
1837,1837,"22804,55",personal,"0,0342",36,2/17/2020,closed
1838,1838,"15496,24",mortgage,"0,0271",60,12.05.2022,closed
1839,1839,"17523,58",auto,"0,0255",36,12.09.2022,approved
1840,1840,"29223,01",personal,"0,0530",48,04.07.2022,approved
1841,1841,"45035,76",mortgage,"0,0009",60,5/21/2022,rejected
1842,1842,"44968,93",auto,"0,0262",48,11/18/2022,closed
1843,1843,"21238,05",auto,"0,0477",12,11.09.2022,approved
1844,1844,"20266,56",auto,"0,0526",60,11/18/2022,approved
1845,1845,"26380,82",personal,"0,0272",60,1/16/2020,approved
1846,1846,"24231,64",personal,"0,0027",48,12.01.2020,approved
1847,1847,"4027,47",auto,"0,0323",24,8/24/2020,rejected
1848,1848,"29358,72",mortgage,"0,0531",36,12.09.2020,closed
1849,1849,"29651,89",personal,"0,0367",12,02.04.2021,closed
1850,1850,"23066,53",personal,"0,0068",12,9/26/2022,closed
1851,1851,"21284,27",personal,"0,0442",24,08.07.2021,approved
1852,1852,"47008,34",auto,"0,0036",48,5/27/2020,closed
1853,1853,"30440,38",mortgage,"0,0467",12,1/24/2020,rejected
1854,1854,"40997,69",personal,"0,0042",36,03.01.2021,rejected
1855,1855,"47738,21",mortgage,"0,0168",24,4/13/2021,approved
1856,1856,"40694,98",personal,"0,0080",60,9/25/2022,approved
1857,1857,47206,personal,"0,0195",36,10/13/2020,closed
1858,1858,"38205,39",mortgage,"0,0245",48,7/21/2022,rejected
1859,1859,"9335,91",mortgage,"0,0030",48,1/13/2020,approved
1860,1860,"12119,59",mortgage,"0,0091",24,12/14/2020,closed
1861,1861,"10500,87",auto,"0,0376",60,9/19/2022,rejected
1862,1862,"16784,18",mortgage,"0,0103",60,3/19/2020,approved
1863,1863,"18394,65",mortgage,"0,0407",24,9/26/2020,approved
